==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen_v3.csv
  Metrics log  → /workspace/training_metrics_nitrogen_v3.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   4014    641507   161   +9.989   10954    164    321  +0.3014  +0.8750  +0.3857  +0.6681
   4015    641667   160  +11.291   10921    159    355  +0.3108  +0.8665  +0.3570  +0.7167
   4016    641826   159  +10.112   11478    179    339  +0.3057  +1.0000  +0.4064  +0.6021
   4017    641988   162  +10.250   10953    162    347  +0.3033  +0.8747  +0.3731  +0.6860
   4018    642150   162   +9.294   10541    162    337  +0.2466  +0.7666  +0.3105  +0.6238
   4019    642308   158   +9.218   11034    165    355  +0.3048  +0.8960  +0.4108  +0.6699
   4020    642462   154   +9.498    9573    147    385  +0.1539  +0.5126  +0.0582  +0.6317
   4021    642625   163   +8.571   10865    174    307  +0.2573  +0.8517  +0.3921  +0.5654
   4022    642782   157   +8.897   11160    162    266  +0.3454  +0.9291  +0.3954  +0.7213
   4023    642950   168   +6.128    9636    178    363  +0.0487  +0.5290  +0.0589  +0.3502
   4024    643113   163   +9.656   10883    178    359  +0.2254  +0.8564  +0.2987  +0.5257
   4025    643268   155   +9.178   10575    155    352  +0.2776  +0.7757  +0.2918  +0.7055
   4026    643425   157  +10.434   10729    160    370  +0.2857  +0.8161  +0.4208  +0.6753
   4027    643590   165   +3.957    9075    184    322  -0.0582  +0.3819  -0.2351  +0.2331
   4028    643748   158  +11.218   11152    162    372  +0.3352  +0.9271  +0.4522  +0.7225
   4029    643910   162  +10.468   11361    174    420  +0.2942  +0.9820  +0.3572  +0.6275
   4030    644070   160  +11.208   11613    163    295  +0.3821  +1.0000  +0.3748  +0.7849
   4031    644230   160  +11.351   11425    180    334  +0.3022  +0.9987  +0.4294  +0.5869
   4032    644386   156   +9.579   10795    177    405  +0.2325  +0.8334  +0.4968  +0.5256
   4033    644546   160   +9.046   10144    157    296  +0.2238  +0.6625  +0.3288  +0.6118
   4034    644708   162   +6.419    9336    173    350  +0.0187  +0.4504  -0.0595  +0.3489
   4035    644864   156   +8.621   10233    163    387  +0.1852  +0.6858  +0.1754  +0.5731
   4036    645020   156   +7.809   10319    159    258  +0.2339  +0.7083  +0.2209  +0.6213
   4037    645179   159  +10.445   11319    179    340  +0.2701  +0.9710  +0.2219  +0.5779
   4038    645342   163  +12.548   11255    156    356  +0.3716  +0.9541  +0.4056  +0.8021
   4039    645506   164  +11.955   11416    180    398  +0.2829  +0.9964  +0.3617  +0.5808
   4040    645667   161   +9.740   10950    162    393  +0.3097  +0.8741  +0.4788  +0.6932
   4041    645828   161  +11.166   11348    185    409  +0.2526  +0.9786  +0.2992  +0.5357
   4042    645984   156   +6.353    9362    165    357  +0.0380  +0.4571  -0.1484  +0.4178
   4043    646146   162   +8.490    9799    168    348  +0.0991  +0.5719  -0.0121  +0.4615
   4044    646303   157   +7.778   10117    165    282  +0.1800  +0.6554  +0.1993  +0.5337
   4045    646465   162   +8.780   10476    167    388  +0.2007  +0.7495  +0.1845  +0.5701
   4046    646627   162   +9.843   10576    163    369  +0.2342  +0.7758  +0.2222  +0.6208
   4047    646788   161   +6.289   10099    186    336  +0.0768  +0.6507  -0.0278  +0.3559
   4048    646950   162   +7.805   10172    178    370  +0.1091  +0.6698  +0.0199  +0.4254
   4049    647112   162  +10.859   10653    161    361  +0.2644  +0.7960  +0.3349  +0.6526
   4050    647270   158  +10.688   11158    163    353  +0.3279  +0.9287  +0.3853  +0.7128
   4051    647426   156  +10.466   10926    164    380  +0.2850  +0.8678  +0.3423  +0.6647
   4052    647592   166  +11.500   11320    171    397  +0.3038  +0.9710  +0.3320  +0.6557
   4053    647753   161  +11.284   11137    156    369  +0.3629  +0.9230  +0.4764  +0.7872
   4054    647914   161  +11.052   11492    174    362  +0.3218  +1.0000  +0.4152  +0.6490
   4055    648075   161  +10.426   11209    164    310  +0.3392  +0.9421  +0.4020  +0.7123
   4056    648239   164  +11.541   11364    160    283  +0.3870  +0.9826  +0.5087  +0.7698
   4057    648397   158   +7.942   10197    160    297  +0.2141  +0.6765  +0.2836  +0.5904
   4058    648554   157   +8.072    9266    168    451  +0.0076  +0.4320  -0.0799  +0.3754
   4059    648712   158   +7.934   10576    174    342  +0.1941  +0.7757  +0.1773  +0.5218
   4060    648875   163   +9.529   11250    169    343  +0.3121  +0.9526  +0.3636  +0.6600
   4061    649031   156   +8.038   10614    177    386  +0.1740  +0.7859  +0.0996  +0.5012
   4062    649188   157   +7.158   10076    168    315  +0.1530  +0.6448  +0.1488  +0.4981
   4063    649345   157   +9.337   11065    164    251  +0.3365  +0.9041  +0.4813  +0.6875
   4064    649507   162   +6.849    9664    163    360  +0.0946  +0.5366  -0.0504  +0.4861
   4065    649669   162   +6.366    9425    171    299  +0.0478  +0.4737  -0.0255  +0.3794
   4066    649827   158  +10.661   11404    165    304  +0.3634  +0.9932  +0.4554  +0.7255
   4067    649985   158   +7.955    9768    162    382  +0.1119  +0.5638  +0.0032  +0.5073
   4068    650145   160  +13.460   10884    149    425  +0.3407  +0.8568  +0.3697  +0.8208
   4069    650305   160  +10.825   10821    168    392  +0.2458  +0.8401  +0.2528  +0.6107
   4070    650460   155   +3.831    7979    162    304  -0.1241  +0.0941  -0.1865  +0.2289
   4071    650623   163   +8.404   10065    159    332  +0.1734  +0.6417  +0.0426  +0.5836
   4072    650780   157  +12.792   11862    172    405  +0.3464  +1.0000  +0.4434  +0.7197
   4073    650940   160   +9.490   11338    170    274  +0.3416  +0.9757  +0.4497  +0.6717
   4074    651099   159   +8.370   10452    160    351  +0.2236  +0.7434  +0.1157  +0.6344
   4075    651261   162  +10.541   11613    175    283  +0.3344  +1.0000  +0.3929  +0.6563
   4076    651419   158   +8.113   10269    166    310  +0.1800  +0.6953  +0.1071  +0.5423
   4077    651591   172   +5.796    9881    200    316  +0.0220  +0.5935  +0.0315  +0.2322
   4078    651746   155   +7.740   10043    158    327  +0.1869  +0.6360  +0.1540  +0.5914
   4079    651906   160   +7.986    9770    160    366  +0.1240  +0.5644  +0.0119  +0.5290
   4080    652066   160   +9.491   10391    156    331  +0.2319  +0.7274  +0.0921  +0.6637
   4081    652223   157   +9.204   10536    158    301  +0.2760  +0.7653  +0.3742  +0.6684
   4082    652385   162   +6.098    9911    175    329  +0.0966  +0.6013  +0.0412  +0.4160
   4083    652544   159  +10.914   11389    168    427  +0.3171  +0.9892  +0.2982  +0.6976
   4084    652707   163  +11.920   11846    170    363  +0.3603  +1.0000  +0.4136  +0.7461
   4085    652866   159   +9.540   10817    157    269  +0.3189  +0.8391  +0.3682  +0.7192
   4086    653022   156   +8.402   10929    178    302  +0.2437  +0.8685  +0.3444  +0.5314
   4087    653174   152  +11.402   10878    156    322  +0.3414  +0.8552  +0.5454  +0.7409
   4088    653334   160   +8.730   10515    173    339  +0.2062  +0.7599  +0.3355  +0.5215
   4089    653494   160  +11.069   11408    183    370  +0.2763  +0.9943  +0.3350  +0.5617
   4090    653652   158  +11.306   11447    162    321  +0.3820  +1.0000  +0.4706  +0.7701
   4091    653805   153   +5.368    8916    152    352  +0.0392  +0.3403  -0.0531  +0.4680
   4092    653966   161  +10.238   11233    178    313  +0.2932  +0.9483  +0.4786  +0.5755
   4093    654127   161  +10.368   11362    167    277  +0.3539  +0.9822  +0.4449  +0.7009
   4094    654289   162   +9.878   10908    172    413  +0.2464  +0.8631  +0.3228  +0.5884
   4095    654448   159   +9.319   10641    172    361  +0.2132  +0.7929  +0.2488  +0.5483
   4096    654610   162   +9.357   10702    196    388  +0.1370  +0.8089  +0.2150  +0.3660
   4097    654769   159  +11.243   10826    163    405  +0.2578  +0.8415  +0.1865  +0.6613
   4098    654933   164   +4.865    8986    162    289  +0.0214  +0.3587  -0.0624  +0.3908
   4099    655095   162  +11.432   10938    152    313  +0.3430  +0.8708  +0.2878  +0.7962
   4100    655255   160  +10.122   10882    155    350  +0.3232  +0.8562  +0.3367  +0.7577

  ── rolling mean (last 100 ep) ──  cum_R=+9.205  yield=10605 kg/ha  N=167  W=344 mm  R_seas=+0.2291  R_ane=+0.5882

   4101    655412   157  +10.251   10837    149    288  +0.3633  +0.8443  +0.4266  +0.8193
   4102    655566   154   +8.754   10532    160    320  +0.2539  +0.7642  +0.2741  +0.6461
   4103    655722   156   +9.108   10338    165    363  +0.1987  +0.7133  +0.2332  +0.5662
   4104    655884   162   +8.649   10221    165    314  +0.1856  +0.6826  +0.1933  +0.5446
   4105    656044   160  +10.787   11554    179    323  +0.3166  +1.0000  +0.4559  +0.6111
   4106    656209   165   +7.974    9794    177    368  +0.0621  +0.5706  -0.0446  +0.3850
   4107    656365   156   +8.328   10118    155    351  +0.1966  +0.6555  +0.0894  +0.6285
   4108    656527   162   +7.081   10327    174    298  +0.1620  +0.7105  +0.1092  +0.4829
   4109    656686   159   +6.396    9462    186    352  +0.0042  +0.4833  +0.0190  +0.2729
   4110    656845   159  +10.186   11096    160    298  +0.3374  +0.9123  +0.3321  +0.7393
   4111    657001   156   +7.528    9853    178    414  +0.0670  +0.5860  +0.0259  +0.3876
   4112    657160   159   +8.046   10482    172    323  +0.1799  +0.7512  +0.0457  +0.5274
   4113    657324   164   +3.633    8729    174    319  -0.0692  +0.2910  -0.1995  +0.2522
   4114    657481   157   +8.856    9488    158    464  +0.0652  +0.4904  -0.1214  +0.4986
   4115    657636   155   +8.899   10912    172    309  +0.2672  +0.8639  +0.3906  +0.5839
   4116    657796   160  +10.554   10841    172    341  +0.2375  +0.8453  +0.2220  +0.5753
   4117    657951   155   +6.775    9721    162    293  +0.1349  +0.5516  +0.1705  +0.4972
   4118    658115   164   +8.214   10548    163    256  +0.2604  +0.7685  +0.3577  +0.6148
   4119    658277   162   +8.535   10009    181    432  +0.0649  +0.6270  -0.0387  +0.3798
   4120    658439   162   +5.416    9349    168    310  +0.0451  +0.4537  -0.0468  +0.3948
   4121    658597   158  +11.236   11604    174    370  +0.3281  +1.0000  +0.4211  +0.6660
   4122    658764   167   +9.189   10636    164    334  +0.2576  +0.7915  +0.3515  +0.6241
   4123    658930   166   +7.928   10340    179    342  +0.1344  +0.7139  +0.0370  +0.4463
   4124    659096   166   +9.597   10337    155    412  +0.2223  +0.7132  +0.1522  +0.6639
   4125    659253   157   +6.227    9219    158    353  +0.0435  +0.4196  -0.1592  +0.4561
   4126    659412   159   +7.584    9411    168    380  +0.0470  +0.4700  +0.0167  +0.3994
   4127    659576   164   +4.956    9087    173    294  -0.0058  +0.3851  -0.0825  +0.3131
   4128    659740   164   +7.578   10134    163    297  +0.1794  +0.6597  +0.1289  +0.5527
   4129    659896   156  +11.019   11227    168    326  +0.3311  +0.9468  +0.4897  +0.6732
   4130    660054   158  +11.174   11972    169    390  +0.3685  +1.0000  +0.4190  +0.7750
   4131    660219   165   +8.836   10954    180    340  +0.2294  +0.8752  +0.2666  +0.5248
   4132    660385   166  +12.217   11751    164    387  +0.3754  +1.0000  +0.4291  +0.7889
   4133    660545   160   +8.955   10392    169    370  +0.1780  +0.7277  +0.1121  +0.5386
   4134    660709   164  +11.268   11535    174    312  +0.3237  +1.0000  +0.3433  +0.6528
   4135    660868   159   +7.746    9143    163    403  +0.0235  +0.3997  -0.0306  +0.4053
   4136    661025   157  +10.402   11443    161    316  +0.3838  +1.0000  +0.4615  +0.7753
   4137    661187   162  +10.897   11953    190    368  +0.2963  +1.0000  +0.4570  +0.5770
   4138    661344   157  +11.971   10510    146    382  +0.3183  +0.7586  +0.3940  +0.8038
   4139    661506   162   +7.619   10510    174    270  +0.1918  +0.7584  +0.1211  +0.5141
   4140    661671   165   +9.739   10577    170    309  +0.2310  +0.7761  +0.3814  +0.5505
   4141    661831   160   +7.417   10181    184    364  +0.1037  +0.6721  +0.1223  +0.3828
   4142    661987   156   +9.358   11021    172    312  +0.2797  +0.8927  +0.3808  +0.6003
   4143    662150   163   +3.262    8397    185    309  -0.1372  +0.2040  -0.2078  +0.1349
   4144    662312   162   +9.440   11609    185    252  +0.3058  +1.0000  +0.4186  +0.5669
   4145    662472   160  +11.906   11496    159    336  +0.3948  +1.0000  +0.4559  +0.8114
   4146    662635   163   +7.436   10626    178    301  +0.1957  +0.7890  +0.1992  +0.4967
   4147    662795   160  +10.173   10913    172    382  +0.2509  +0.8642  +0.3085  +0.5909
   4148    662956   161  +12.909   11732    179    422  +0.3050  +1.0000  +0.3915  +0.6354
   4149    663116   160   +4.516    8506    168    373  -0.0865  +0.2327  -0.1943  +0.2642
   4150    663269   153   +8.013    9820    165    338  +0.1061  +0.5775  -0.0817  +0.4890
   4151    663430   161  +10.749   11672    181    356  +0.3062  +1.0000  +0.4135  +0.6082
   4152    663591   161   +8.116    9332    154    358  +0.0789  +0.4493  -0.0960  +0.5122
   4153    663760   169   +7.342    9945    174    272  +0.1196  +0.6102  +0.1032  +0.4312
   4154    663915   155  +11.411   11510    173    358  +0.3203  +1.0000  +0.3490  +0.6601
   4155    664070   155   +9.365   10745    166    296  +0.2630  +0.8202  +0.2907  +0.6204
   4156    664228   158   +6.578    9755    167    348  +0.1029  +0.5604  +0.0485  +0.4630
   4157    664388   160  +11.448   11358    160    321  +0.3714  +0.9811  +0.3789  +0.7784
   4158    664543   155  +10.835   11226    169    302  +0.3201  +0.9464  +0.3891  +0.6622
   4159    664694   151   +7.508    9826    159    354  +0.1468  +0.5789  +0.1186  +0.5457
   4160    664856   162   +7.713   10165    169    360  +0.1528  +0.6679  +0.1175  +0.5075
   4161    665022   166   +7.986    9840    172    335  +0.1022  +0.5827  +0.0909  +0.4318
   4162    665176   154   +8.555   10601    162    297  +0.2586  +0.7824  +0.2887  +0.6341
   4163    665333   157   +7.938   10124    176    330  +0.1280  +0.6573  +0.1178  +0.4411
   4164    665489   156  +10.882   11202    176    406  +0.2713  +0.9402  +0.3566  +0.5911
   4165    665659   170   +9.466   10806    179    278  +0.2273  +0.8363  +0.3123  +0.5093
   4166    665822   163   +9.220   10949    169    287  +0.2809  +0.8738  +0.3337  +0.6180
   4167    665982   160   +8.863   10162    165    394  +0.1459  +0.6672  -0.0113  +0.5357
   4168    666139   157  +10.279   10614    151    322  +0.3166  +0.7859  +0.4077  +0.7565
   4169    666298   159   +9.740   11240    167    266  +0.3358  +0.9502  +0.3994  +0.6832
   4170    666466   168  +10.393   11343    170    322  +0.3312  +0.9771  +0.4468  +0.6638
   4171    666629   163   +8.786   10656    181    324  +0.1809  +0.7969  +0.1759  +0.4694
   4172    666788   159  +10.249   11226    166    347  +0.3298  +0.9464  +0.4576  +0.6862
   4173    666947   159  +12.051   11230    169    386  +0.2983  +0.9474  +0.3030  +0.6602
   4174    667111   164   +9.312   10983    164    293  +0.3026  +0.8826  +0.3023  +0.6766
   4175    667275   164   +7.601   10542    193    319  +0.1238  +0.7670  +0.0918  +0.3643
   4176    667432   157  +11.227   11150    164    343  +0.3249  +0.9265  +0.4173  +0.6951
   4177    667588   156  +12.981   11816    158    318  +0.4208  +1.0000  +0.4504  +0.8712
   4178    667749   161   +7.441   10863    184    370  +0.1952  +0.8513  +0.2303  +0.4747
   4179    667913   164  +10.198   10176    172    420  +0.1224  +0.6709  -0.0070  +0.4835
   4180    668066   153  +12.542   11519    158    398  +0.3836  +1.0000  +0.3942  +0.8220
   4181    668232   166  +11.054   11560    172    387  +0.3244  +1.0000  +0.3725  +0.6755
   4182    668390   158  +12.911   10817    159    419  +0.2880  +0.8392  +0.3406  +0.7048
   4183    668551   161  +11.896   11689    182    432  +0.2842  +1.0000  +0.3103  +0.6073
   4184    668711   160   +8.028   10266    168    326  +0.1734  +0.6945  +0.1103  +0.5317
   4185    668866   155   +7.145   10062    167    347  +0.1538  +0.6409  +0.1729  +0.5083
   4186    669030   164   +9.701   10994    179    330  +0.2352  +0.8857  +0.2475  +0.5337
   4187    669191   161   +9.003   10145    168    329  +0.1656  +0.6627  +0.1955  +0.5116
   4188    669352   161   +4.507    8913    160    286  +0.0189  +0.3393  -0.0620  +0.3954
   4189    669511   159   +6.097    9802    178    268  +0.0871  +0.5727  +0.0925  +0.3746
   4190    669667   156  +10.462   11390    161    286  +0.3807  +0.9894  +0.4442  +0.7673
   4191    669721    54   -7.270       0      6     73  -0.7709  -1.0000  -1.0000  -1.0000
   4192    669885   164   +9.646   10473    177    327  +0.1731  +0.7488  +0.1736  +0.4814
   4193    670039   154   +7.949   10851    174    273  +0.2453  +0.8481  +0.2732  +0.5547
   4194    670194   155   +8.442   10298    170    330  +0.1802  +0.7030  +0.2285  +0.5153
   4195    670356   162  +11.027   11091    167    342  +0.3025  +0.9110  +0.3665  +0.6608
   4196    670513   157  +10.021   11051    158    325  +0.3456  +0.9004  +0.4655  +0.7442
   4197    670671   158  +10.844   11817    169    418  +0.3538  +1.0000  +0.4234  +0.7477
   4198    670834   163   +7.452   10192    177    284  +0.1337  +0.6750  +0.0541  +0.4430
   4199    670995   161   +8.423   10725    170    330  +0.2353  +0.8149  +0.2509  +0.5772
   4200    671160   165   +8.900   11305    183    296  +0.2813  +0.9672  +0.4180  +0.5428

  ── rolling mean (last 100 ep) ──  cum_R=+8.876  yield=10473 kg/ha  N=168  W=336 mm  R_seas=+0.2036  R_ane=+0.5482

   4201    671325   165   +9.027   10210    167    342  +0.1740  +0.6797  +0.1820  +0.5305
   4202    671487   162   +8.561   10497    172    304  +0.2032  +0.7552  +0.2377  +0.5282
   4203    671650   163   +8.539   10070    176    364  +0.1213  +0.6430  +0.1645  +0.4343
   4204    671806   156  +10.829   11299    153    291  +0.4063  +0.9656  +0.4484  +0.8467
   4205    671965   159  +12.228   11491    157    375  +0.3856  +1.0000  +0.3599  +0.8273
   4206    672125   160   +7.220   10092    170    291  +0.1669  +0.6489  +0.3017  +0.4828
