episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
3874,619129,162,0.7319,0.3312,0.0945,0.5744,0.9311,-0.8531,-0.1081,11167.5,1900.3,443.2,494.2,0.000213,-0.080739
3875,619287,158,1.0475,0.1376,0.1033,0.7591,0.3675,-0.8517,0.4211,9020.3,1520.6,231.5,419.1,0.000102,-0.059335
3876,619445,158,1.5647,1.0,0.0,0.0,0.9735,-0.8486,-0.0131,11329.1,1870.1,405.2,797.3,0.000159,-0.072321
3877,619603,158,0.3829,0.1706,0.4314,0.398,0.8383,-0.7957,-0.1386,10814.0,1323.3,455.4,459.8,0.000176,-0.050948
3878,619765,162,0.2205,0.1947,0.6367,0.1686,1.0,-0.8126,-0.1315,11887.8,1586.1,452.6,631.8,0.000133,-0.086949
3879,619928,163,1.0617,0.6557,0.3145,0.0297,1.0,-0.8042,-0.0298,11645.1,1486.8,411.9,551.3,0.000185,
3880,620084,156,0.3916,0.2351,0.6853,0.0796,1.0,-0.6297,0.0287,11618.0,784.4,388.5,459.3,0.000166,
3881,620242,158,0.1292,0.0,1.0,0.0,-0.5257,-0.1582,0.1212,5617.0,166.8,351.5,650.6,0.00015,
3882,620404,162,0.8236,0.0272,0.1667,0.8061,0.0785,-0.8965,0.3839,7919.3,1912.4,246.4,503.5,0.000105,
3883,620560,156,0.8427,0.5455,0.3613,0.0932,1.0,-0.7557,0.0322,12332.3,1261.8,387.1,654.3,0.000157,
3884,620725,165,0.2072,0.0737,0.5043,0.422,0.4487,-0.8537,-0.0341,9329.5,1594.2,413.6,549.0,0.000155,-0.099697
3885,620886,161,0.764,0.5559,0.3237,0.1204,0.7151,-0.8375,-0.0576,10344.6,1591.9,423.1,267.6,0.000322,
3886,621037,151,0.4766,0.2249,0.3343,0.4408,0.4119,-0.7935,0.105,9189.2,1112.7,358.0,336.2,0.000175,-0.087499
3887,621193,156,0.3732,0.0,1.0,0.0,-0.4046,0.0902,-0.0224,6078.5,139.4,408.9,933.5,0.00018,-0.057463
3888,621355,162,0.4217,0.2662,0.7304,0.0034,0.8808,-0.7213,-0.2473,10975.8,984.7,498.9,478.0,0.00063,-0.073656
3889,621519,164,1.0676,0.0,0.0,1.0,0.677,-0.8518,0.4264,10199.3,1720.1,229.4,918.0,0.000122,-0.077121
3890,621678,159,1.1023,0.152,0.0089,0.8391,0.5168,-0.8556,0.3676,9589.2,1659.8,253.0,346.7,0.000129,
3891,621840,162,0.8448,0.035,0.2054,0.7596,0.1729,-0.8908,0.3528,8278.9,1896.1,258.9,438.9,0.000121,
3892,621996,156,0.1651,0.0784,0.6859,0.2357,1.0,-0.7257,-0.0153,11937.5,1088.2,406.1,417.1,0.000142,
3893,622156,160,1.3705,0.803,0.0182,0.1787,1.0,-0.8329,-0.0967,11635.8,1740.9,438.7,514.3,0.000167,
3894,622320,164,1.1131,0.0,0.0,1.0,0.3892,-0.866,0.499,9102.7,1698.0,200.4,838.0,0.000352,
3895,622481,161,0.8398,0.0,1.0,0.0,0.4141,0.4692,0.0186,9197.6,156.5,392.5,664.9,0.00013,-0.086505
3896,622638,157,0.5307,0.1639,0.2934,0.5427,0.3104,-0.8581,0.0921,8802.6,1550.5,363.2,256.2,0.000154,
3897,622798,160,0.2765,0.017,0.8976,0.0854,-0.2823,-0.0807,-0.0506,6544.5,178.0,420.3,454.8,8e-05,
3898,622951,153,0.3414,0.2099,0.4105,0.3796,0.5067,-0.8311,0.0517,9550.7,1413.8,379.3,710.0,0.000209,-0.081521
3899,623112,161,0.2765,0.1563,0.6456,0.198,0.887,-0.789,0.1081,10999.4,1303.2,356.8,591.1,0.000218,
3900,623268,156,0.2841,0.1149,0.5796,0.3054,0.9491,-0.7713,0.0557,11235.9,1228.4,377.7,505.7,0.000231,
3901,623425,157,0.815,0.5401,0.2617,0.1983,0.8162,-0.801,0.0889,10729.8,1347.7,364.4,801.4,0.000169,-0.065943
3902,623584,159,0.7258,0.3741,0.3258,0.3001,1.0,-0.7682,0.2213,13266.0,1430.9,311.5,668.4,0.000155,
3903,623744,160,0.9601,0.1936,0.0947,0.7117,0.6456,-0.8145,0.4136,10079.8,1358.5,234.6,582.9,0.000147,
3904,623903,159,0.5839,0.3792,0.14,0.4808,0.3579,-0.8474,-0.0065,8983.5,1472.0,402.6,427.2,9.8e-05,-0.08654
3905,624058,155,0.4861,0.0061,0.8848,0.1091,0.4622,0.1771,0.1689,9381.0,199.2,332.5,636.6,0.000107,
3906,624226,168,0.6503,0.1888,0.1911,0.6202,0.694,-0.8234,0.1608,10264.3,1452.8,335.7,818.0,0.000226,
3907,624387,161,1.3944,0.8375,0.0964,0.0662,1.0,-0.8065,-0.1005,11729.5,1515.7,440.2,385.3,0.000248,-0.082858
3908,624547,160,1.0095,0.2939,0.0115,0.6946,0.6221,-0.8495,0.2174,9990.1,1659.3,313.0,608.0,0.00025,-0.05839
3909,624715,168,0.5313,0.5165,0.3504,0.1331,0.6288,-0.8395,0.0414,10015.6,1560.2,383.4,849.9,0.000139,-0.063276
3910,624871,156,0.8153,0.5639,0.4048,0.0312,0.9577,-0.7972,-0.174,11268.9,1389.0,469.6,445.8,0.000181,-0.094676
3911,625031,160,0.138,0.1084,0.755,0.1366,0.7548,-0.7042,0.0842,10495.7,887.2,366.3,813.8,0.000156,-0.064361
3912,625190,159,1.3479,1.0,0.0,0.0,0.816,-0.8721,0.0424,10728.9,2096.8,383.0,864.3,0.000209,
3913,625347,157,0.9216,0.6013,0.1522,0.2466,0.7178,-0.8141,-0.0875,10354.7,1392.5,435.0,348.6,0.000122,-0.080659
3914,625506,159,1.2621,0.7637,0.1763,0.0601,1.0,-0.7738,-0.0176,11852.6,1310.1,407.0,637.3,0.000219,
3915,625667,161,1.1417,0.585,0.029,0.3861,1.0,-0.7758,-0.0765,12639.9,1409.4,430.6,552.0,9.5e-05,-0.088478
3916,625832,165,0.5058,0.3971,0.4449,0.158,0.781,-0.8445,-0.0362,10595.5,1703.3,414.5,766.3,0.000198,
3917,625989,157,1.0392,0.746,0.2461,0.0079,1.0,-0.8424,0.0994,11940.9,1894.0,360.2,782.8,0.00021,-0.082375
3918,626148,159,0.475,0.2993,0.5112,0.1895,1.0,-0.7728,-0.0271,11531.6,1268.8,410.8,523.2,0.000155,
3919,626314,166,1.0781,0.0,0.0,1.0,0.878,-0.8242,0.4112,10965.4,1559.0,235.5,725.3,0.000172,
3920,626474,160,0.733,0.4152,0.0445,0.5403,0.417,-0.864,-0.0209,9208.9,1692.3,408.4,697.2,0.000118,
3921,626628,154,0.5372,0.3536,0.1408,0.5056,0.1407,-0.8607,-0.0628,8156.2,1463.6,425.1,480.4,0.000211,
3922,626785,157,0.6949,0.4551,0.4506,0.0943,1.0,-0.7441,0.1421,12541.1,1225.4,343.2,683.2,0.000102,-0.093872
3923,626942,157,0.4537,0.131,0.441,0.428,0.7708,-0.8143,-0.0139,10556.9,1420.9,405.6,297.7,0.000225,
3924,627101,159,0.3889,0.1099,0.3551,0.535,0.6049,-0.8142,0.0236,9924.6,1335.2,390.6,530.7,0.000141,-0.055303
3925,627234,133,-0.6491,0.0,1.0,0.0,-1.0,-1.0,0.1384,0.0,172.6,344.6,449.9,0.000195,
3926,627387,153,0.532,0.2355,0.2367,0.5279,0.3614,-0.8525,0.0377,8996.9,1524.5,384.9,323.6,9.9e-05,-0.103567
3927,627552,165,0.7451,0.0,1.0,0.0,0.3115,0.3074,-0.0463,8806.9,168.4,418.5,715.4,0.000153,
3928,627711,159,1.4253,1.0,0.0,0.0,0.884,-0.8472,0.0702,10988.0,1797.2,371.9,821.3,0.000123,-0.081174
3929,627872,161,1.618,1.0,0.0,0.0,1.0,-0.8559,-0.1248,12169.5,2111.7,449.9,444.0,0.000257,
3930,628031,159,1.5651,1.0,0.0,0.0,1.0,-0.8453,0.0081,11783.0,1903.7,396.8,567.3,0.000296,-0.076147
3931,628184,153,1.047,0.0,0.0,1.0,-0.4684,-0.917,0.3823,5835.6,1756.6,247.1,470.9,0.000138,
3932,628346,162,1.0932,0.0,0.0,1.0,0.6542,-0.8756,0.4353,10112.4,2032.1,225.9,655.7,0.000105,
3933,628519,173,0.2526,0.0,1.0,0.0,-0.1223,-0.1421,-0.1841,7153.9,208.5,473.7,757.0,0.000277,-0.052462
3934,628677,158,1.0097,0.4687,0.15,0.3813,1.0,-0.7941,0.0429,12000.3,1456.9,382.8,576.0,0.000128,-0.090547
3935,628839,162,1.574,1.0,0.0,0.0,0.9787,-0.8698,-0.1172,11348.7,2179.9,446.9,608.2,0.00015,-0.098414
3936,628993,154,0.4785,0.0,1.0,0.0,-0.0504,0.1003,0.1694,7427.9,168.8,332.2,500.8,0.0001,-0.097682
3937,629151,158,0.6272,0.053,0.2448,0.7022,-0.0402,-0.8793,0.2851,7466.9,1546.1,285.9,427.8,0.000152,-0.07325
3938,629309,158,1.4915,1.0,0.0,0.0,0.9441,-0.8574,0.1829,11217.1,1966.9,326.8,739.9,0.000107,-0.102446
3939,629470,161,0.8731,0.5922,0.3564,0.0513,1.0,-0.8146,-0.0333,11616.2,1566.5,413.3,715.5,0.000731,
3940,629631,161,0.7448,0.0,1.0,0.0,0.3979,0.3123,-0.1056,9136.0,174.0,442.2,563.2,0.000151,-0.088629
3941,629794,163,0.94,0.4578,0.156,0.3862,1.0,-0.8104,-0.0665,11679.5,1540.3,426.6,578.3,0.000114,
3942,629952,158,1.1998,0.8469,0.0014,0.1518,0.7707,-0.8611,-0.144,10556.4,1900.4,457.6,536.1,0.000189,
3943,630107,155,0.4275,0.0087,0.4445,0.5469,0.426,-0.8226,0.0288,9243.0,1302.5,388.5,205.3,0.000275,-0.084152
3944,630260,153,0.6714,0.3687,0.239,0.3923,0.6634,-0.8072,-0.0177,10147.7,1315.8,407.1,790.2,0.000131,
3945,630417,157,0.2858,0.1791,0.6653,0.1556,1.0,-0.7299,0.0617,12554.0,1161.9,375.3,471.9,0.000142,-0.099511
3946,630581,164,0.4992,0.0,1.0,0.0,0.0956,0.1148,-0.0844,7984.1,179.0,433.7,338.5,0.000159,-0.056405
3947,630740,159,0.4411,0.2303,0.3435,0.4262,0.8375,-0.7954,-0.0896,10810.7,1321.1,435.8,582.7,0.00024,
3948,630896,156,0.747,0.005,0.2707,0.7243,0.6455,-0.8287,0.3217,10079.4,1470.6,271.3,310.1,0.000338,
3949,631060,164,0.8491,0.0,1.0,0.0,0.5367,0.3942,-0.114,9664.9,173.3,445.6,292.9,0.000163,
3950,631220,160,1.3398,1.0,0.0,0.0,0.7893,-0.8647,-0.1165,10627.3,1964.2,446.6,857.8,0.000135,
3951,631382,162,0.5122,0.0,1.0,0.0,-0.0484,0.1077,0.0363,7435.5,167.8,385.5,566.6,0.000156,
3952,631545,163,0.2937,0.1903,0.6145,0.1952,1.0,-0.7543,-0.073,11785.4,1199.4,429.2,450.4,0.00013,-0.071787
3953,631706,161,0.3252,0.0243,0.4882,0.4875,0.9857,-0.7927,0.1813,11375.7,1371.7,327.5,760.9,0.000303,
3954,631866,160,0.6078,0.3095,0.4202,0.2703,0.9773,-0.749,0.0464,11343.5,1129.8,381.4,549.2,0.000188,
3955,632025,159,0.6794,0.355,0.1398,0.5052,0.4435,-0.8504,0.0218,9309.8,1555.9,391.3,630.7,0.000126,-0.053746
3956,632188,163,0.4091,0.1523,0.5185,0.3292,0.8205,-0.8028,-0.2056,10746.3,1362.2,482.2,213.5,0.000101,
3957,632352,164,0.3926,0.1342,0.4044,0.4614,0.5704,-0.7949,0.051,9793.2,1193.7,379.6,606.7,0.000237,
3958,632516,164,0.3148,0.2272,0.5241,0.2488,0.8391,-0.7527,0.125,10816.8,1093.4,350.0,911.2,9.7e-05,
3959,632675,159,0.1801,0.026,0.6229,0.3511,0.6047,-0.7977,-0.0769,9924.0,1226.4,430.8,318.1,0.000256,-0.08106
3960,632835,160,1.0982,0.6074,0.1571,0.2355,1.0,-0.8193,0.0297,12764.5,1766.0,388.1,463.6,0.000186,-0.070905
3961,632993,158,0.1612,0.0375,0.6753,0.2872,0.726,-0.7909,0.0801,10386.2,1242.0,368.0,491.3,0.000138,-0.078981
3962,633154,161,0.5219,0.2437,0.2953,0.461,0.7656,-0.822,0.0871,10537.0,1480.1,365.2,573.6,0.000118,
3963,633312,158,1.2769,0.8135,0.1314,0.0551,1.0,-0.8047,0.0655,12380.7,1584.4,373.8,1134.4,0.000196,
3964,633477,165,0.8053,0.3799,0.0974,0.5226,1.0,-0.8028,-0.0036,11551.7,1464.6,401.5,933.6,0.000203,-0.090978
3965,633641,164,0.1191,0.0684,0.9081,0.0235,-0.4505,-0.1479,0.092,5903.5,173.2,363.2,915.4,0.000212,-0.085303
3966,633805,164,1.1143,0.0,0.0,1.0,-0.1634,-0.8988,0.4313,6997.5,1727.9,227.5,616.0,0.000299,-0.063654
3967,633968,163,1.192,0.9516,0.0371,0.0113,0.655,-0.8893,-0.1247,10115.4,2283.8,449.9,617.9,0.000238,
3968,634132,164,1.0264,0.0865,0.0597,0.8538,0.228,-0.881,0.3394,8488.7,1782.7,264.2,407.9,0.000216,
3969,634286,154,0.1674,0.1754,0.7583,0.0664,0.5316,-0.6785,-0.1075,9645.3,749.9,443.0,593.0,0.000136,
3970,634448,162,0.7972,0.5551,0.1825,0.2625,0.7134,-0.8698,-0.0863,10338.1,1985.7,434.5,641.0,0.000158,
3971,634608,160,0.8454,0.403,0.2222,0.3748,0.995,-0.7621,0.1038,11411.1,1199.4,358.5,486.4,0.000165,
3972,634772,164,0.799,0.3618,0.2253,0.413,1.0,-0.7905,-0.1355,12265.9,1464.0,454.2,796.6,0.000208,
3973,634932,160,0.1059,0.0638,0.5822,0.354,0.5811,-0.8141,-0.0713,9833.8,1322.3,428.5,620.4,0.00013,
3974,635095,163,0.6719,0.1936,0.3756,0.4308,1.0,-0.7873,-0.137,12580.2,1478.9,454.8,194.1,0.000292,-0.076193
3975,635258,163,0.8834,0.0,1.0,0.0,0.4888,0.3859,0.0477,9482.2,171.0,380.9,316.2,0.000114,
3976,635419,161,0.7299,0.0,1.0,0.0,0.2748,0.2809,0.1405,8666.9,169.2,343.8,383.3,0.000481,-0.080299
3977,635582,163,0.5799,0.449,0.2131,0.3379,0.5136,-0.8445,-0.1384,9576.8,1539.7,455.4,518.6,9.8e-05,
3978,635742,160,0.6853,0.0,1.0,0.0,-0.039,0.2685,-0.146,7471.4,147.2,458.4,593.5,0.000133,
3979,635903,161,0.6699,0.3902,0.3294,0.2805,0.6395,-0.8207,0.2139,10056.6,1402.6,314.4,390.3,0.000205,-0.079771
3980,636062,159,1.567,1.0,0.0,0.0,1.0,-0.8178,0.0532,12191.0,1672.5,378.7,1030.3,0.000176,
3981,636217,155,1.079,0.0,0.0,1.0,-0.194,-0.9036,0.3526,6880.8,1783.6,258.9,226.9,0.000105,-0.083986
3982,636375,158,0.3276,0.0,1.0,0.0,-0.3216,0.0848,0.1884,6394.8,147.4,324.6,649.3,0.000267,-0.094442
3983,636537,162,0.5219,0.3084,0.5498,0.1418,0.9888,-0.7825,0.0597,11387.3,1308.9,376.1,342.8,0.000361,-0.097099
3984,636692,155,0.9732,0.434,0.0342,0.5317,0.8626,-0.8006,-0.0632,10906.6,1367.2,425.3,288.0,0.000115,
3985,636848,156,0.8435,0.2085,0.1243,0.6673,0.9549,-0.8291,0.1072,11258.1,1646.8,357.1,484.2,0.000195,
3986,637012,164,0.9581,0.2419,0.0565,0.7016,0.6817,-0.8147,0.2271,10217.4,1378.7,309.2,488.5,0.000176,
3987,637170,158,0.706,0.2397,0.2612,0.499,1.0,-0.7745,0.094,11572.2,1283.0,362.4,657.1,0.000145,
3988,637332,162,0.4241,0.1972,0.2501,0.5527,0.4684,-0.8578,-0.1508,9404.4,1653.5,460.3,579.5,0.000225,
3989,637485,153,0.2554,0.1071,0.5886,0.3043,0.7705,-0.7948,0.0347,10555.8,1285.8,386.1,514.3,0.00019,-0.081867
3990,637647,162,0.7315,0.2803,0.1989,0.5208,0.819,-0.8389,0.0299,10740.5,1666.6,388.1,440.6,0.000256,-0.092557
3991,637807,160,0.9198,0.4507,0.0142,0.5351,0.8032,-0.8365,0.0132,10680.3,1633.5,394.7,867.5,0.000139,-0.08672
3992,637964,157,1.5333,1.0,0.0,0.0,1.0,-0.8171,0.0447,11640.6,1591.2,382.1,613.8,0.000202,
3993,638126,162,0.9629,0.1773,0.0756,0.7471,0.2113,-0.8681,0.2969,8425.1,1597.4,281.2,543.0,0.000321,
3994,638279,153,0.4322,0.0582,0.4222,0.5196,0.8988,-0.7737,0.1771,11044.3,1220.0,329.2,521.9,0.000152,-0.082159
3995,638440,161,0.8275,0.3355,0.1255,0.539,0.8091,-0.766,0.0325,10702.7,1143.6,387.0,489.2,8e-05,
3996,638600,160,1.3648,0.8222,0.0117,0.1661,0.9856,-0.8293,-0.0361,11375.2,1666.4,414.4,601.9,0.000119,
3997,638759,159,0.9918,0.6613,0.2014,0.1373,0.8886,-0.7851,0.0369,11005.7,1280.2,385.2,645.6,0.000166,-0.075656
3998,638918,159,0.5196,0.3395,0.3501,0.3103,0.6916,-0.8413,0.1865,10254.9,1615.0,325.4,779.1,0.000117,
3999,639078,160,0.6757,0.0,1.0,0.0,0.2135,0.236,-0.0824,8433.6,170.6,433.0,336.4,0.000172,
4000,639241,163,1.2365,0.9658,0.0018,0.0324,0.698,-0.8617,-0.2249,10279.5,1858.1,490.0,534.2,0.000123,-0.110401
4001,639400,159,0.2133,0.0985,0.6943,0.2072,0.7642,-0.7006,0.1042,10531.7,879.3,358.3,531.0,0.000134,
4002,639562,162,0.7465,0.4421,0.3981,0.1598,0.8188,-0.7801,0.0327,10739.5,1221.0,386.9,383.9,0.00016,
4003,639724,162,0.5769,0.2428,0.3106,0.4466,0.6165,-0.8331,0.0945,9969.0,1493.4,362.2,475.1,0.000197,
4004,639892,168,0.1456,0.1116,0.7077,0.1806,0.514,-0.7698,0.0366,9578.3,1040.3,385.4,358.6,0.000142,
4005,640053,161,1.0737,0.4226,0.0163,0.5611,0.9367,-0.8307,0.2136,11188.8,1652.5,314.5,601.1,0.000288,-0.100089
4006,640214,161,0.4042,0.2856,0.6012,0.1132,1.0,-0.7594,0.061,11662.3,1211.7,375.6,1149.8,0.000267,
4007,640375,161,1.0771,0.6466,0.1501,0.2033,1.0,-0.8012,0.0139,12011.1,1510.4,394.4,501.2,0.000196,-0.065574
4008,640543,168,0.8058,0.3559,0.1626,0.4815,1.0,-0.8508,-0.0573,11883.3,1990.9,422.9,633.1,0.000136,-0.066895
4009,640704,161,0.6846,0.1226,0.1969,0.6805,0.5256,-0.8441,0.1423,9622.5,1543.2,343.1,583.8,0.000257,
4010,640869,165,0.8013,0.3556,0.0934,0.551,0.8691,-0.8259,-0.0207,10931.4,1570.0,408.3,691.7,0.000165,-0.076757
4011,641024,155,0.7462,0.4469,0.311,0.2421,0.8613,-0.7902,0.1151,10901.4,1299.2,354.0,741.7,0.000131,
4012,641187,163,1.0825,0.0,0.0,1.0,0.2079,-0.8814,0.4037,8411.9,1773.8,238.5,551.5,0.000123,-0.105416
4013,641346,159,1.3364,1.0,0.0,0.0,0.7273,-0.8568,0.0125,10391.0,1813.7,395.0,437.9,0.000149,
4014,641507,161,1.4063,0.9134,0.0272,0.0595,0.9137,-0.8778,-0.0741,11101.2,2270.3,429.6,625.6,0.000107,-0.061302
4015,641667,160,1.0879,0.0,0.0,1.0,0.5428,-0.8381,0.3977,9688.1,1496.0,240.9,625.8,0.000107,-0.079368
4016,641826,159,0.515,0.2803,0.4563,0.2635,1.0,-0.7714,-0.0548,11843.9,1295.2,421.9,670.6,0.000103,
4017,641988,162,1.5954,1.0,0.0,0.0,1.0,-0.85,0.0112,11537.1,1922.4,395.5,479.1,0.000389,
4018,642150,162,0.7323,0.2898,0.2624,0.4478,0.8167,-0.8135,0.2049,10731.6,1438.9,318.0,570.5,0.000134,
4019,642308,158,1.2266,0.8017,0.1983,0.0001,1.0,-0.7696,0.0751,11824.6,1283.3,370.0,700.2,0.000123,
4020,642462,154,0.3897,0.2816,0.7057,0.0127,0.5925,-0.7327,0.0345,9877.5,923.8,386.2,283.6,0.000103,
4021,642625,163,0.4148,0.0,1.0,0.0,-0.2834,0.0758,0.109,6540.1,152.0,356.4,789.3,9.7e-05,-0.07775
4022,642782,157,0.7499,0.0781,0.2058,0.7162,1.0,-0.7783,0.3652,11583.2,1306.1,253.9,742.3,0.00017,
4023,642950,168,0.8281,0.4447,0.087,0.4683,0.5895,-0.791,0.0801,9866.2,1179.9,368.0,560.4,0.000117,
4024,643113,163,0.386,0.1905,0.373,0.4365,0.488,-0.8281,0.019,9479.1,1378.5,392.4,586.9,0.00051,-0.080197
4025,643268,155,0.4592,0.0,1.0,0.0,-0.1977,0.1213,0.0215,6866.9,153.1,391.4,804.4,0.000137,
4026,643425,157,0.2739,0.0906,0.4809,0.4285,0.6112,-0.8032,-0.0386,9948.8,1263.5,415.4,714.9,0.000171,-0.088482
4027,643590,165,1.0615,0.0125,0.0133,0.9742,0.0524,-0.8855,0.4467,7819.5,1707.2,221.3,578.1,0.000322,
4028,643748,158,0.9075,0.0328,0.0818,0.8853,-0.0081,-0.8759,0.3681,7589.2,1528.9,252.8,706.6,0.00015,
4029,643910,162,0.9703,0.4713,0.149,0.3798,0.9253,-0.8158,-0.1335,11145.4,1512.3,453.4,460.0,0.000124,
4030,644070,160,0.871,0.471,0.3573,0.1716,1.0,-0.7067,0.1305,11834.8,1008.7,347.8,680.1,0.000174,
4031,644230,160,0.8788,0.0387,0.1363,0.825,0.7403,-0.8484,0.3265,10440.6,1721.3,269.4,612.0,0.000136,
4032,644386,156,0.3239,0.1991,0.5532,0.2477,0.7288,-0.8003,-0.1,10396.6,1301.2,440.0,494.1,0.000121,
4033,644546,160,1.1065,0.6759,0.104,0.2201,0.8855,-0.7974,0.1085,10993.8,1356.6,356.6,616.2,0.000123,
4034,644708,162,0.4614,0.3549,0.3762,0.2688,0.5342,-0.8457,-0.0557,9655.2,1564.9,422.3,781.5,0.000187,
4035,644864,156,0.9972,0.3112,0.0217,0.6671,0.4825,-0.8445,0.2398,9458.3,1520.6,304.1,325.5,0.000193,
4036,645020,156,0.5803,0.1812,0.2695,0.5493,0.6396,-0.8069,0.2229,10057.0,1302.2,310.9,784.3,0.000225,
4037,645179,159,1.209,0.6218,0.0164,0.3618,1.0,-0.7752,-0.1046,11510.5,1280.2,441.8,398.3,0.00023,-0.091767
4038,645342,163,1.2792,0.6382,0.0308,0.331,1.0,-0.7985,0.082,12067.5,1497.1,367.2,408.7,9.7e-05,
4039,645506,164,0.7679,0.3831,0.2515,0.3654,1.0,-0.7612,-0.1361,11590.1,1213.3,454.4,511.1,0.000172,
4040,645667,161,0.7402,0.1637,0.122,0.7142,0.0079,-0.8586,0.2399,7650.2,1352.1,304.1,527.4,0.000217,-0.108488
4041,645828,161,0.6273,0.0,1.0,0.0,-0.0133,0.1711,-0.1458,7569.2,161.6,458.3,278.5,0.000147,
4042,645984,156,0.677,0.3922,0.0835,0.5243,0.3077,-0.829,0.0477,8792.4,1285.8,380.9,398.5,0.000141,
4043,646146,162,0.9489,0.5386,0.0332,0.4282,0.6302,-0.7864,0.0605,10021.2,1172.7,375.8,379.1,0.000155,
4044,646303,157,0.7254,0.0497,0.2218,0.7285,0.713,-0.8142,0.2844,10336.6,1390.8,286.2,428.3,0.000109,-0.095653
4045,646465,162,0.9928,0.72,0.2778,0.0022,0.8332,-0.8278,-0.2593,10794.6,1567.3,503.7,388.4,0.000119,-0.106616
4046,646627,162,1.0523,0.6493,0.1235,0.2271,0.8054,-0.8167,0.007,10688.6,1458.1,397.2,436.7,0.000145,-0.071352
4047,646788,161,0.1676,0.0514,0.6918,0.2568,0.7672,-0.7557,0.0764,10542.9,1079.0,369.4,674.3,0.000177,
4048,646950,162,0.8185,0.4047,0.1243,0.471,0.7028,-0.8273,-0.0176,10297.8,1490.7,407.0,596.2,0.000175,
4049,647112,162,0.6392,0.3455,0.1992,0.4552,0.7153,-0.8307,-0.0409,10345.2,1527.8,416.3,652.3,0.000191,
4050,647270,158,0.3616,0.3028,0.5578,0.1394,0.7571,-0.8417,-0.017,10504.5,1659.5,406.8,347.2,0.000165,
4051,647426,156,1.2033,0.0,0.0,1.0,0.0202,-0.8867,0.4593,7697.1,1698.1,216.3,305.1,0.000223,
4052,647592,166,0.629,0.1637,0.2676,0.5687,0.8333,-0.7903,0.0022,10795.0,1286.9,399.1,325.3,0.000125,
4053,647753,161,1.1144,0.0133,0.0067,0.98,0.8956,-0.8088,0.4526,11032.1,1442.9,218.9,540.0,0.000309,-0.088489
4054,647914,161,0.9465,0.4724,0.1454,0.3822,1.0,-0.8166,-0.2325,11654.2,1589.0,493.0,647.3,0.000158,
4055,648075,161,1.4488,0.8687,0.0725,0.0588,1.0,-0.768,0.1706,11899.7,1282.1,331.8,727.5,0.00018,-0.089738
4056,648239,164,0.3996,0.0,1.0,0.0,-0.2144,0.0959,-0.0252,6803.3,155.2,410.1,513.6,0.000133,-0.080095
4057,648397,158,1.368,1.0,0.0,0.0,0.8043,-0.8134,0.1224,10684.4,1431.6,351.0,558.3,0.000134,-0.078353
4058,648554,157,0.3273,0.2409,0.6195,0.1396,0.4642,-0.8135,-0.1142,9388.8,1258.5,445.7,298.0,0.000154,
4059,648712,158,0.9439,0.3942,0.0637,0.5421,0.7803,-0.8317,0.0899,10592.9,1573.8,364.0,640.1,0.000979,
4060,648875,163,0.9985,0.0204,0.047,0.9326,0.0259,-0.8632,0.3848,7718.5,1411.0,246.1,523.9,0.000197,-0.074764
4061,649031,156,1.2362,0.8029,0.0831,0.114,0.8566,-0.7612,-0.1182,10883.7,1139.2,447.3,439.8,0.000346,-0.087763
4062,649188,157,1.4417,1.0,0.0,0.0,0.8769,-0.7892,0.0245,10961.0,1300.1,390.2,632.8,0.000197,
4063,649345,157,0.9663,0.5794,0.195,0.2257,1.0,-0.8065,0.0358,11711.4,1512.7,385.7,919.2,0.000123,-0.095404
4064,649507,162,0.3786,0.1367,0.4156,0.4477,0.4741,-0.8118,0.045,9426.3,1252.0,382.0,525.2,0.000126,-0.081096
4065,649669,162,0.1307,0.1247,0.7698,0.1055,0.4926,-0.6905,0.1465,9497.0,767.0,341.4,606.8,0.000179,-0.096542
4066,649827,158,0.7904,0.2017,0.167,0.6312,1.0,-0.7359,0.153,11722.7,1109.7,338.8,649.2,9.9e-05,-0.104186
4067,649985,158,0.9092,0.7426,0.1052,0.1522,0.604,-0.8691,-0.1173,9921.2,1894.5,446.9,493.8,0.000165,-0.095228
4068,650145,160,1.2539,0.7185,0.1079,0.1736,1.0,-0.8397,-0.1076,11645.8,1816.6,443.0,240.7,0.00012,-0.080981
4069,650305,160,1.0513,0.0,0.0,1.0,-0.2851,-0.8981,0.3387,6533.7,1603.3,264.5,410.0,0.000132,-0.099733
4070,650460,155,0.0372,0.0491,0.6758,0.2751,0.1297,-0.826,-0.0165,8114.1,1165.7,406.6,582.3,0.000118,
4071,650623,163,0.7259,0.4329,0.3617,0.2054,0.8569,-0.7983,0.0413,10884.9,1349.1,383.5,520.3,9.9e-05,-0.098158
4072,650780,157,1.1874,0.7187,0.1396,0.1417,1.0,-0.7881,-0.2244,11832.7,1396.2,489.8,536.7,0.000124,
4073,650940,160,0.2982,0.0635,0.9174,0.0191,-0.2174,0.0221,0.1352,6791.6,166.1,345.9,683.2,0.000146,
4074,651099,159,0.2729,0.0927,0.5851,0.3222,0.8379,-0.8061,0.0207,10812.4,1394.2,391.7,444.9,0.000148,-0.0897
