episode,timestep,ep_length,cum_reward,w_yield,w_neff,w_water,R_yield,R_ane,R_water_eff,yield_kg_ha,total_N_kg_ha,total_W_mm,total_rain_mm,critic_loss,actor_loss
1616,258139,157,0.5546,0.4988,0.3964,0.1049,1.0,-0.8924,-0.6684,11860.8,2756.2,667.4,799.3,0.000223,0.152198
1617,258301,162,0.4674,0.1155,0.2087,0.6758,0.8294,-0.9324,0.0491,10779.8,3984.7,380.4,542.9,0.000186,0.135483
1618,258459,158,0.5188,0.0135,0.2924,0.694,0.5836,-0.9343,0.2592,9843.6,3747.0,296.3,565.6,0.000218,0.157722
1619,258614,155,0.103,0.1847,0.4107,0.4047,0.9813,-0.8845,-0.5534,11358.8,2458.7,621.4,360.6,0.000118,
1620,258768,154,0.4806,0.3869,0.0286,0.5846,0.074,-0.9413,-0.0865,7901.8,3366.4,434.6,578.4,0.000369,
1621,258922,154,-0.0191,0.2105,0.4616,0.3279,0.8901,-0.899,-0.835,11011.1,2725.5,734.0,412.6,0.000197,
1622,259081,159,0.7119,0.613,0.071,0.316,0.9578,-0.9117,-0.8439,11269.3,3191.2,737.6,534.7,0.000153,0.155294
1623,259239,158,0.8999,0.7078,0.1038,0.1883,0.8891,-0.9172,-0.6614,11007.5,3324.7,664.6,320.1,0.000183,0.163753
1624,259398,159,0.2259,0.3618,0.4834,0.1548,0.938,-0.9041,-0.8176,11193.7,2916.8,727.0,565.7,0.000632,
1625,259564,166,-0.1158,0.1535,0.5296,0.3169,0.7206,-0.9085,-0.761,10365.6,2832.0,704.4,647.2,0.000215,
1626,259723,159,0.6942,0.0722,0.1986,0.7293,1.0,-0.9112,0.191,11708.7,3294.6,323.6,600.1,0.000182,0.158724
1627,259887,164,0.1556,0.3656,0.4985,0.1359,0.7199,-0.9148,-0.7749,10362.8,3042.2,709.9,883.8,0.000256,0.123041
1628,260049,162,0.3297,0.4929,0.1377,0.3693,0.6986,-0.9171,-1.0,10281.7,3100.6,839.6,417.1,0.000298,0.121098
1629,260210,161,-0.0988,0.2052,0.3504,0.4444,0.5623,-0.9231,-0.8023,9762.2,3174.1,720.9,367.1,0.000223,
1630,260366,156,-0.0535,0.2076,0.7138,0.0785,0.5611,-0.8175,-0.9046,9757.7,1336.9,761.8,492.5,0.000406,
1631,260536,170,1.0452,0.0179,0.0973,0.8848,0.5704,-0.9372,0.314,9793.3,3899.2,274.4,372.2,0.00024,
1632,260698,162,0.3042,0.0131,0.9652,0.0217,0.2829,0.1237,-1.0,8697.8,193.5,1024.8,784.2,0.000304,
1633,260853,155,0.0557,0.2924,0.4281,0.2795,0.9817,-0.9125,-1.0,11360.1,3244.4,804.3,666.6,0.000157,0.163771
1634,261015,162,0.0772,0.1779,0.7575,0.0646,1.0,-0.7434,-0.7085,12443.6,1212.6,683.4,590.2,0.000211,0.158552
1635,261178,163,0.5022,0.4674,0.2759,0.2567,0.8918,-0.9088,-0.4993,11017.8,3021.2,599.7,720.2,0.00025,
1636,261335,157,0.1268,0.0563,0.8546,0.0891,0.972,-0.3386,-1.0,11323.5,428.0,849.4,664.7,0.000394,0.113222
1637,261502,167,0.0437,0.2593,0.7202,0.0206,0.7792,-0.8223,-1.0,10588.7,1489.5,828.5,502.0,0.000949,
1638,261664,162,0.9234,0.0903,0.0563,0.8534,0.6954,-0.9353,0.3945,10269.4,3970.5,242.2,641.9,0.000327,
1639,261828,164,0.1987,0.3216,0.459,0.2194,0.9219,-0.9129,-1.0,11132.6,3197.1,822.5,562.3,0.000151,
1640,261992,164,-0.0427,0.1477,0.4214,0.4309,1.0,-0.9133,-0.6792,11914.9,3435.4,671.7,721.8,0.000308,
1641,262152,160,-0.0844,0.1758,0.7229,0.1013,0.6891,-0.8149,-0.8722,10245.4,1383.5,748.9,659.7,0.000217,
1642,262309,157,0.6756,0.6407,0.1056,0.2537,0.8553,-0.9105,-0.8132,10878.7,3037.2,725.3,1000.1,0.00016,0.127024
1643,262467,158,0.3897,0.4961,0.3846,0.1193,0.63,-0.9272,-0.616,10020.5,3439.9,646.4,597.2,0.000228,0.155043
1644,262629,162,0.4999,0.4497,0.2797,0.2706,0.8981,-0.9139,-0.598,11041.7,3204.5,639.2,443.1,0.000481,0.156751
1645,262790,161,0.5848,0.4647,0.1813,0.354,1.0,-0.9092,-0.6674,11788.8,3246.3,667.0,409.1,0.000286,
1646,262952,162,1.1758,0.8876,0.0994,0.013,0.9475,-0.9089,-1.0,11230.0,3080.3,1081.6,657.9,0.000242,
1647,263115,163,-0.2279,0.2573,0.3474,0.3953,-0.0745,-0.9446,-1.0,7336.1,3311.7,833.3,466.8,0.000141,0.139388
1648,263273,158,-0.3074,0.0259,0.6318,0.3423,0.8465,-0.8487,-0.8555,10845.1,1791.4,742.2,383.4,0.000123,0.124854
1649,263431,158,-0.0867,0.4662,0.0559,0.4778,-0.0318,-0.9408,-0.8658,7498.9,3164.1,746.3,597.4,0.000282,0.148826
1650,263593,162,0.5585,0.5316,0.188,0.2804,1.0,-0.9061,-0.8703,12135.6,3229.8,748.1,656.2,0.000479,0.156193
1651,263750,157,0.5665,0.4241,0.0729,0.503,1.0,-0.9146,-0.6842,11516.6,3371.4,673.7,416.1,0.000276,
1652,263902,152,0.6855,0.1308,0.1796,0.6896,0.7308,-0.9277,0.1669,10404.4,3598.2,333.2,413.9,0.00018,
1653,264058,156,0.0259,0.2851,0.3499,0.365,-0.0905,-0.9449,-0.3715,7275.2,3302.4,548.6,548.1,0.000161,
1654,264221,163,0.2221,0.3516,0.2805,0.3679,0.7777,-0.9208,-0.7555,10583.1,3339.0,702.2,545.4,0.000238,0.160757
1655,264382,161,0.9501,0.1489,0.0772,0.7739,0.4477,-0.926,0.4665,9325.8,3152.2,213.4,694.5,0.000255,
1656,264541,159,0.0833,0.258,0.4889,0.2531,1.0,-0.8984,-0.82,12210.4,3004.5,728.0,519.6,0.00033,0.157623
1657,264702,161,-0.1493,0.1365,0.5632,0.3003,1.0,-0.8893,-0.8274,11981.8,2706.3,731.0,608.5,0.000279,
1658,264863,161,0.3266,0.3013,0.4487,0.25,0.8845,-0.9133,-0.4241,10989.9,3168.6,569.6,444.3,0.000301,0.18214
1659,265016,153,0.4462,0.589,0.1814,0.2295,0.4558,-0.9041,-0.5517,9356.7,2438.9,620.7,770.0,0.000268,
1660,265178,162,0.6217,0.5338,0.07,0.3962,0.9514,-0.9128,-0.7579,11244.9,3224.9,703.2,503.3,0.000223,
1661,265340,162,0.2119,0.3697,0.3568,0.2735,0.9513,-0.9176,-1.0,11244.3,3411.5,819.3,684.3,0.000237,
1662,265503,163,0.3185,0.4462,0.1178,0.4361,0.7933,-0.9294,-0.8206,10642.6,3768.6,728.2,1297.8,0.000212,0.176942
1663,265658,155,0.396,0.4843,0.1365,0.3793,0.739,-0.9101,-0.8132,10435.6,2902.8,725.3,495.5,0.000206,
1664,265816,158,0.3794,0.4123,0.2732,0.3145,1.0,-0.9178,-0.7728,12453.4,3785.5,709.1,661.7,0.000497,
1665,265982,166,-0.2241,0.1211,0.6228,0.2561,0.9876,-0.8632,-1.0,11382.7,2079.6,837.9,578.1,0.000313,
1666,266145,163,1.0138,0.7533,0.1781,0.0686,1.0,-0.9122,-0.659,11471.4,3266.9,663.6,724.6,0.000183,0.136782
1667,266305,160,-0.093,0.0139,0.7979,0.1882,0.4823,-0.7215,-0.5637,9457.4,849.1,625.5,890.3,0.000142,0.121635
1668,266464,159,0.995,0.7494,0.1923,0.0583,0.9725,-0.9008,-1.0,11325.2,2854.0,806.9,614.7,0.000208,
1669,266626,162,0.8243,0.6602,0.2573,0.0825,1.0,-0.8836,-0.8544,12525.0,2689.9,741.8,646.3,0.000259,
1670,266789,163,0.7559,0.1079,0.1447,0.7474,0.7172,-0.924,0.3493,10352.6,3406.0,260.3,766.8,0.000192,0.158826
1671,266942,153,0.4792,0.4363,0.2442,0.3196,0.8911,-0.8982,-0.6746,11015.0,2705.3,669.8,460.1,0.000602,
1672,267100,158,0.457,0.6377,0.1836,0.1787,0.5429,-0.9253,-1.0,9688.5,3244.0,855.1,505.2,0.000218,
1673,267263,163,0.1422,0.2232,0.3009,0.4759,1.0,-0.905,-0.663,11753.7,3092.9,665.2,576.8,0.000266,0.130292
1674,267417,154,0.1519,0.3302,0.5701,0.0996,0.7038,-0.8968,-0.7065,10301.4,2495.9,682.6,555.7,0.000286,0.149184
1675,267580,163,1.1489,0.7913,0.0758,0.1329,1.0,-0.9023,-0.6085,12017.8,3075.4,643.4,617.7,0.000644,
1676,267736,156,0.1332,0.1456,0.4416,0.4128,1.0,-0.8989,-0.4062,11741.5,2902.3,562.5,637.2,0.00019,
1677,267897,161,0.1529,0.2282,0.2886,0.4832,0.7385,-0.93,-0.632,10433.8,3727.9,652.8,347.3,0.000167,0.147877
1678,268054,157,0.9191,0.7434,0.1419,0.1147,0.9063,-0.8969,-0.878,11073.1,2686.3,751.2,394.4,0.000139,
1679,268217,163,0.8764,0.3287,0.0242,0.6471,0.8025,-0.925,-0.0309,10677.4,3560.6,412.4,752.6,0.000236,0.106813
1680,268376,159,-0.0284,0.2873,0.2413,0.4714,-0.5507,-0.958,-0.3682,5521.7,3284.6,547.3,414.1,0.0002,
1681,268538,162,0.7392,0.6145,0.3614,0.024,0.9262,-0.9127,-0.612,11148.7,3192.4,644.8,462.6,0.000156,
1682,268695,157,0.3494,0.3718,0.4849,0.1433,0.9135,-0.8983,-0.404,11100.3,2728.0,561.6,463.2,0.00017,0.156624
1683,268850,155,0.8588,0.0993,0.1468,0.754,-0.1895,-0.9492,0.4669,6897.9,3393.2,213.2,578.7,0.000226,
1684,269008,158,0.2723,0.4232,0.3589,0.218,0.8757,-0.9086,-0.9015,10956.6,2996.6,760.6,676.2,0.000201,
1685,269170,162,-0.2309,0.0054,0.7093,0.2853,0.7254,-0.8529,-0.6241,10383.7,1764.5,649.7,574.5,0.000444,
1686,269333,163,0.4367,0.4443,0.2229,0.3328,1.0,-0.9159,-0.8646,11563.6,3437.4,745.9,597.0,0.000253,0.131525
1687,269484,151,-0.0244,0.2762,0.402,0.3218,0.2602,-0.9332,-0.6056,8611.2,3221.5,642.2,519.4,0.000146,
1688,269641,157,-0.1238,0.0,0.4716,0.5284,0.4234,-0.9255,-0.3835,9233.3,3098.9,553.4,400.6,0.000114,0.124125
1689,269804,163,0.877,0.6479,0.2118,0.1403,0.9977,-0.8891,-0.7634,11421.3,2573.8,705.3,392.1,0.000144,
1690,269965,161,0.168,0.3003,0.4901,0.2095,1.0,-0.9014,-0.8151,11590.1,2937.9,726.0,759.9,0.000283,0.121909
1691,270126,161,0.2733,0.1721,0.3008,0.5271,0.4637,-0.9327,-0.1795,9386.8,3487.7,471.8,702.5,0.000213,
1692,270288,162,0.7788,0.3079,0.104,0.5882,0.4915,-0.9324,-0.0847,9492.5,3511.9,433.9,199.2,0.000257,
1693,270452,164,-0.0855,0.2094,0.3316,0.4589,0.6429,-0.9193,-0.7772,10069.3,3120.4,710.9,712.6,0.000118,
1694,270614,162,0.5746,0.7188,0.024,0.2572,0.5012,-0.917,-0.8756,9529.7,2869.1,750.2,502.1,0.000194,
1695,270771,157,0.7599,0.1859,0.1223,0.6918,0.3699,-0.9311,0.3029,9029.3,3274.3,278.8,812.0,0.000287,0.098568
1696,270930,159,0.8752,0.0922,0.072,0.8358,0.3433,-0.9328,0.4114,8928.1,3319.5,235.4,690.2,0.000133,
1697,271088,158,0.9698,0.1171,0.0374,0.8455,0.727,-0.9282,0.3197,10390.0,3618.8,272.1,488.1,0.000507,
1698,271243,155,0.9024,0.6867,0.1566,0.1567,1.0,-0.8867,-0.8467,11784.5,2600.3,738.7,342.5,0.000484,0.152947
1699,271407,164,-0.0322,0.1296,0.3711,0.4993,0.6764,-0.9204,-0.5274,10196.9,3204.0,611.0,509.1,0.000206,0.136262
1700,271568,161,-0.0171,0.2335,0.6151,0.1514,0.7846,-0.8788,-0.8673,10609.4,2188.3,746.9,527.7,0.000307,
1701,271734,166,0.3603,0.7273,0.1115,0.1612,0.2454,-0.9288,-1.0,8554.9,3004.8,810.7,837.0,0.000193,
1702,271896,162,0.2583,0.401,0.5224,0.0766,0.6913,-0.8931,-0.5732,10253.7,2398.2,629.3,858.9,0.000283,
1703,272059,163,0.5409,0.6114,0.3052,0.0833,0.7197,-0.9131,-0.738,10362.2,2980.2,695.2,570.9,0.000258,0.111417
1704,272222,163,0.4584,0.3336,0.2556,0.4108,0.8531,-0.9231,-0.28,10870.4,3535.8,512.0,668.0,0.00015,
1705,272376,154,-0.1589,0.1742,0.3827,0.4431,-0.1977,-0.9485,-0.533,6866.8,3332.7,613.2,412.6,0.000193,
1706,272539,163,0.5344,0.616,0.0209,0.3631,0.609,-0.9165,-0.892,9940.2,2975.5,756.8,553.5,0.000199,0.146645
1707,272707,168,0.4208,0.2018,0.2061,0.5921,0.5147,-0.9359,-0.2125,9580.9,3737.1,485.0,412.3,0.000318,0.12252
1708,272863,156,0.1217,0.2579,0.6379,0.1042,1.0,-0.8412,-0.9078,11701.0,1842.2,763.1,321.6,0.000211,0.154255
1709,273026,163,0.4092,0.3386,0.1543,0.5071,0.6495,-0.9297,-0.4174,10094.6,3592.2,566.9,537.0,0.000231,
1710,273185,159,0.7464,0.2991,0.0433,0.6577,0.5451,-0.936,-0.0626,9696.8,3788.8,425.0,558.4,0.000163,0.137901
1711,273350,165,-0.2115,0.1709,0.5379,0.2912,0.6869,-0.9082,-0.9221,10237.0,2788.7,768.8,748.2,0.000259,
1712,273499,149,0.9934,0.701,0.106,0.193,1.0,-0.9058,-0.3957,11623.6,3083.9,558.3,476.9,0.000319,0.16044
1713,273658,159,0.2779,0.0762,0.2911,0.6327,1.0,-0.9156,-0.1074,11438.9,3386.6,443.0,430.8,0.000173,
1714,273816,158,0.8208,0.3121,0.0597,0.6282,0.8061,-0.9289,-0.0627,10691.3,3758.9,425.1,334.5,0.000298,
1715,273980,164,0.3757,0.0943,0.2645,0.6412,0.3838,-0.9303,0.0182,9082.2,3258.8,392.7,503.7,0.000342,
1716,274146,166,0.8157,0.0261,0.1432,0.8307,0.5111,-0.9245,0.3301,9567.2,3169.6,268.0,619.1,0.000308,
1717,274298,152,-0.2775,0.1375,0.5593,0.3032,0.5345,-0.9009,-1.0,9656.3,2436.7,813.2,716.9,0.000196,
1718,274462,164,0.0871,0.3174,0.4249,0.2577,0.9244,-0.9045,-1.0,11142.0,2917.2,944.4,580.2,0.000151,
1719,274621,159,0.2596,0.2997,0.6666,0.0337,1.0,-0.823,-0.5674,12008.9,1696.2,627.0,471.3,0.00053,0.143284
1720,274784,163,0.9195,0.8041,0.1145,0.0814,0.8078,-0.9184,-1.0,10697.7,3276.2,826.7,610.2,0.000301,
1721,274945,161,0.4598,0.4439,0.1019,0.4542,0.5953,-0.9253,-0.4215,9888.2,3309.2,568.6,664.0,0.00014,0.134916
1722,275102,157,0.6804,0.5286,0.3876,0.0837,1.0,-0.8901,-0.559,11543.4,2626.1,623.6,426.5,0.00021,
1723,275266,164,0.6596,0.4715,0.0011,0.5273,0.8051,-0.9206,-0.5013,10687.4,3366.9,600.5,650.2,0.000165,
1724,275418,152,0.9191,0.6763,0.0716,0.2522,1.0,-0.9056,-0.6798,11988.7,3174.6,671.9,368.5,0.000253,
1725,275579,161,0.1627,0.224,0.7474,0.0286,0.9218,-0.7665,-0.5969,11132.0,1192.0,638.8,508.0,0.000126,0.122081
1726,275735,156,0.5605,0.5235,0.1158,0.3607,0.9135,-0.9079,-0.6924,11100.3,3013.2,677.0,490.1,0.000238,0.137323
1727,275896,161,0.4605,0.3799,0.2495,0.3706,1.0,-0.9045,-0.6038,11514.3,3014.1,641.5,466.0,0.000186,
1728,276066,170,0.5984,0.5951,0.1084,0.2965,0.8805,-0.9143,-0.9091,10974.6,3200.9,763.6,730.1,0.000173,
1729,276230,164,0.0522,0.2546,0.3928,0.3526,0.7967,-0.917,-0.803,10655.3,3209.3,721.2,450.8,0.000288,
1730,276388,158,0.7953,0.0359,0.2097,0.7545,0.6089,-0.9266,0.4976,9939.8,3385.6,201.0,920.3,0.000123,
1731,276546,158,0.1826,0.2474,0.4095,0.3432,1.0,-0.9008,-0.5525,12143.5,3061.9,621.0,731.1,0.000282,
1732,276709,163,-0.1596,0.1719,0.4867,0.3414,0.6627,-0.9094,-0.8765,10144.8,2800.8,750.6,652.1,0.0002,0.111387
1733,276873,164,0.7533,0.5072,0.0002,0.4926,1.0,-0.9074,-0.5781,11542.5,3117.3,631.2,454.7,0.000197,0.162532
1734,277037,164,0.0953,0.2846,0.5961,0.1192,0.4625,-0.8897,-0.7146,9382.3,2126.3,685.9,484.5,0.000119,0.108693
1735,277199,162,0.3922,0.0974,0.8935,0.0091,0.422,0.0938,-0.4427,9227.7,210.9,577.1,565.8,0.000203,0.127141
1736,277354,155,0.6179,0.0762,0.1,0.8238,-0.4124,-0.9452,0.1673,6048.7,2759.5,333.1,614.4,0.00021,
1737,277514,160,0.0597,0.1439,0.457,0.3991,1.0,-0.9001,-0.5491,11621.5,2909.1,619.7,383.1,0.000196,
1738,277677,163,0.3916,0.3278,0.165,0.5072,0.9356,-0.914,-0.4522,11184.7,3250.0,580.9,672.6,0.000209,0.16541
1739,277836,159,0.0781,0.238,0.3615,0.4005,0.5652,-0.929,-0.579,9773.5,3439.7,631.6,674.6,0.000167,
1740,277991,155,0.3859,0.3918,0.4491,0.1591,1.0,-0.8866,-0.5684,12960.6,2858.5,627.4,589.3,0.000119,0.168206
1741,278154,163,0.7277,0.1098,0.163,0.7272,-0.1494,-0.9474,0.3323,7050.9,3350.8,267.1,329.5,0.000455,
1742,278313,159,0.2764,0.0469,0.3514,0.6017,0.2746,-0.9353,-0.0185,8666.3,3346.2,407.4,342.2,0.000481,0.109536
1743,278472,159,-0.1322,0.0897,0.7442,0.1661,0.8009,-0.7803,-0.6703,10671.4,1214.3,668.1,856.5,0.00077,
1744,278635,163,1.0273,0.2114,0.048,0.7406,0.7041,-0.9199,0.3813,10302.5,3215.7,247.5,671.3,0.000183,0.101907
1745,278800,165,-0.3566,0.0157,0.704,0.2803,1.0,-0.8298,-0.9583,12112.7,1778.7,783.3,543.1,0.00023,
1746,278963,163,0.8637,0.1792,0.04,0.7808,0.0795,-0.9486,0.2759,7923.1,3852.2,289.7,658.3,0.000171,0.151203
1747,279131,168,0.0054,0.2231,0.4626,0.3143,1.0,-0.8964,-0.8776,12335.1,2977.4,751.1,555.0,0.000151,0.100394
1748,279289,158,-0.0494,0.0262,0.4398,0.5341,0.5713,-0.9238,-0.4006,9796.7,3212.4,560.2,323.3,0.000462,0.116733
1749,279450,161,0.1556,0.2946,0.5134,0.192,1.0,-0.8997,-0.9071,11628.6,2898.9,762.8,622.1,0.000153,
1750,279604,154,0.3728,0.478,0.3388,0.1832,0.7431,-0.8979,-0.7618,10451.1,2557.8,704.7,617.6,0.000136,
1751,279769,165,0.6739,0.4985,0.1403,0.3612,1.0,-0.9133,-0.5457,11648.5,3359.9,618.3,708.0,0.000159,0.111655
1752,279927,158,0.6863,0.2367,0.0929,0.6704,0.4162,-0.9398,0.1453,9205.7,3821.0,341.9,678.4,0.000299,0.115207
1753,280086,159,0.7498,0.6123,0.2521,0.1356,1.0,-0.8993,-0.9194,11638.1,2888.7,767.7,304.6,0.000162,
1754,280241,155,0.7962,0.1763,0.1194,0.7043,0.3954,-0.9408,0.3475,9126.4,3850.8,261.0,652.7,0.000238,0.117016
1755,280395,154,0.3011,0.071,0.3044,0.6246,-0.0789,-0.9447,0.0582,7319.5,3306.6,376.7,476.6,0.000143,0.10767
1756,280562,167,-0.2013,0.0388,0.6234,0.3378,1.0,-0.881,-0.6647,12039.0,2529.5,665.9,727.2,0.000264,
1757,280726,164,0.6404,0.5124,0.0508,0.4368,0.844,-0.9112,-0.5593,10835.8,3051.8,623.7,438.0,0.000155,
1758,280883,157,0.4349,0.1639,0.2193,0.6169,0.3692,-0.9385,-0.0699,9026.7,3672.2,428.0,455.3,0.000386,0.105496
1759,281048,165,0.7469,0.0824,0.1743,0.7433,-0.5115,-0.9582,0.3493,5671.0,3393.9,260.3,341.0,0.000177,
1760,281205,157,0.6961,0.9012,0.0053,0.0935,0.3376,-0.9199,-0.8006,8906.1,2781.3,720.2,704.2,0.000257,0.142935
1761,281369,164,0.2239,0.2924,0.5638,0.1437,1.0,-0.8944,-0.8623,11578.2,2741.6,744.9,513.6,0.000138,0.121466
1762,281521,152,-0.0248,0.2812,0.5109,0.2079,0.4854,-0.9015,-0.5785,9469.3,2402.5,631.4,976.0,0.000268,0.131687
1763,281686,165,0.1421,0.1616,0.8205,0.0179,0.783,-0.614,-0.9367,10603.3,686.8,774.7,389.5,0.000209,
1764,281853,167,0.2446,0.3269,0.5441,0.129,0.8022,-0.8953,-0.6754,10676.4,2550.1,670.2,790.4,0.00025,0.119562
1765,282007,154,0.418,0.4739,0.1748,0.3513,0.8864,-0.9153,-0.8835,10997.1,3246.3,753.4,346.8,0.000207,0.099708
1766,282168,161,-0.0545,0.0827,0.8167,0.1006,0.7543,-0.639,-0.8717,10493.8,726.7,748.7,928.4,0.000229,
1767,282328,160,0.0837,0.2288,0.3679,0.4034,0.9397,-0.9205,-0.7483,11200.4,3521.6,699.3,582.3,0.000308,
1768,282485,157,0.628,0.5349,0.2936,0.1715,0.8616,-0.9103,-0.4235,10902.8,3039.7,569.4,526.2,0.000296,0.106407
1769,282645,160,-0.3144,0.0926,0.5727,0.3346,1.0,-0.8823,-1.0,11508.8,2443.5,807.2,612.0,0.000133,0.140086
1770,282811,166,-0.1495,0.0829,0.5473,0.3698,0.8512,-0.9035,-0.7577,10862.9,2815.6,703.1,418.3,0.00037,0.099499
1771,282969,158,0.32,0.4131,0.1725,0.4144,0.7757,-0.9181,-0.691,10575.5,3228.4,676.4,562.2,0.000194,0.131966
1772,283131,162,0.2281,0.1823,0.3015,0.5162,0.9901,-0.9143,-0.3625,11392.2,3322.0,545.0,959.3,0.000285,0.159267
1773,283295,164,0.032,0.2115,0.5443,0.2442,1.0,-0.9023,-0.8333,11653.3,2981.5,733.3,465.5,0.000157,0.126751
1774,283457,162,0.8611,0.2876,0.0298,0.6826,0.5209,-0.9299,0.2839,9604.5,3423.3,286.4,674.8,0.000149,0.095161
1775,283619,162,1.1735,0.2353,0.0186,0.7461,0.7804,-0.9198,0.3352,10593.2,3300.1,265.9,394.5,0.000206,0.119289
1776,283770,151,0.8462,0.1369,0.0874,0.7757,-0.1688,-0.9403,0.2931,6976.7,2921.5,282.8,399.7,0.000246,
1777,283932,162,0.2917,0.3146,0.6534,0.032,0.9881,-0.8421,-0.7966,11384.5,1801.9,718.6,604.0,0.000165,
1778,284092,160,0.7512,0.1452,0.1013,0.7535,-0.4541,-0.9615,0.3378,5890.0,3828.3,264.9,370.1,0.000225,
1779,284250,158,0.2621,0.407,0.3911,0.2019,0.8652,-0.9198,-0.9852,10916.4,3401.4,794.1,257.8,0.000581,
1780,284409,159,-0.0649,0.0846,0.8256,0.0899,0.2873,-0.6837,-0.4363,8714.5,688.7,574.5,787.2,0.000163,0.122087
1781,284572,163,-0.1914,0.1075,0.644,0.2485,0.6052,-0.8888,-0.7463,9925.7,2231.0,698.5,467.2,0.000192,
1782,284730,158,-0.1213,0.1755,0.5067,0.3178,1.0,-0.8639,-1.0,12215.2,2244.4,883.8,445.0,0.000315,
1783,284891,161,-0.035,0.2032,0.3487,0.4481,0.6291,-0.9179,-0.6532,10016.8,3051.4,661.3,571.1,0.000349,0.133742
1784,285046,155,1.1097,0.8953,0.0185,0.0862,0.7538,-0.9292,-0.8082,10492.1,3707.3,723.3,568.0,0.000398,
1785,285209,163,1.0073,0.1654,0.0681,0.7665,0.6113,-0.9279,0.3895,9948.9,3451.1,244.2,517.4,0.000474,0.112795
1786,285369,160,0.3617,0.4791,0.3016,0.2193,0.6377,-0.9082,-0.7634,10049.7,2736.3,705.4,883.6,0.000139,0.130749
1787,285533,164,-0.0929,0.1725,0.4543,0.3732,0.9451,-0.9112,-0.9602,11220.7,3157.7,784.1,356.9,0.000217,0.125238
1788,285702,169,0.86,0.6618,0.1568,0.1814,1.0,-0.8984,-0.8067,12418.2,3055.6,722.7,776.1,0.000238,
1789,285864,162,0.6399,0.5385,0.3848,0.0766,1.0,-0.9,-0.8949,11976.7,2993.5,757.9,396.7,0.000391,
1790,286027,163,-0.0305,0.1775,0.7168,0.1057,1.0,-0.7867,-1.0,11494.6,1347.5,868.1,599.7,0.000336,0.130739
1791,286187,160,0.4525,0.6048,0.1674,0.2278,0.4126,-0.9234,-0.665,9191.8,2998.9,666.0,497.7,0.000383,0.132353
1792,286349,162,0.3905,0.1974,0.2176,0.585,0.7932,-0.9279,-0.2597,10642.0,3690.0,503.9,555.8,0.000249,0.115228
1793,286509,160,0.2546,0.2651,0.3448,0.39,1.0,-0.9061,-0.6884,12493.0,3325.6,675.4,467.3,0.000245,0.133092
1794,286674,165,0.2098,0.0778,0.29,0.6322,0.0706,-0.9436,-0.2134,7888.8,3495.2,485.4,440.1,0.000293,
1795,286834,160,0.7846,0.5893,0.0353,0.3754,1.0,-0.9177,-0.692,11938.1,3625.1,676.8,489.0,0.000224,
1796,286999,165,0.8968,0.7331,0.1796,0.0872,0.8727,-0.9058,-0.8835,10945.0,2905.5,753.4,346.1,0.000148,0.099288
1797,287160,161,0.4632,0.0273,0.2943,0.6783,-0.005,-0.9475,0.1703,7600.8,3617.2,331.9,585.3,0.000206,
1798,287320,160,0.9351,0.779,0.0361,0.1849,0.7681,-0.9192,-0.6578,10546.4,3263.2,663.1,561.1,0.000155,
1799,287485,165,0.0108,0.2663,0.4409,0.2928,0.92,-0.9092,-1.0,11125.1,3062.9,815.2,452.1,0.000684,0.138712
1800,287645,160,0.1382,0.4111,0.4073,0.1817,0.4124,-0.9188,-0.6856,9191.2,2829.1,674.3,706.0,0.001433,0.107711
1801,287805,160,0.0851,0.303,0.2542,0.4428,0.5066,-0.9096,-0.7222,9550.0,2641.5,688.9,543.3,0.000165,0.103602
1802,287962,157,-0.0846,0.1229,0.7339,0.1431,1.0,-0.7171,-1.0,13408.7,1184.9,815.4,603.9,0.000177,
1803,288127,165,0.2783,0.1146,0.2961,0.5893,1.0,-0.9184,-0.3326,11445.0,3507.5,533.1,368.4,0.000218,0.135431
1804,288286,159,0.101,0.2817,0.6612,0.0571,0.9114,-0.848,-0.6238,11092.4,1824.1,649.5,586.0,0.000165,
1805,288441,155,0.0948,0.2109,0.6194,0.1696,0.9275,-0.8635,-0.4264,11153.9,2042.7,570.6,596.1,0.000148,0.095075
1806,288603,162,0.157,0.2566,0.5456,0.1977,1.0,-0.8854,-0.757,11644.7,2540.5,702.8,314.4,0.000134,0.096202
1807,288760,157,0.0335,0.2232,0.6448,0.132,0.829,-0.8459,-0.75,10778.7,1749.2,700.0,566.6,0.000175,
1808,288913,153,0.9564,0.786,0.1861,0.0278,0.7996,-0.9039,-0.6859,10666.6,2774.2,674.4,378.8,0.000224,0.103748
1809,289073,160,1.0579,0.7528,0.0016,0.2456,1.0,-0.9105,-0.6807,11565.5,3231.8,672.3,607.3,0.000143,0.108253
1810,289233,160,0.0879,0.298,0.5888,0.1132,0.8672,-0.8882,-1.0,10924.0,2442.3,831.9,518.3,0.000247,0.113367
1811,289392,159,0.7961,0.1217,0.0801,0.7982,-0.0574,-0.9493,0.3024,7401.3,3646.8,279.0,515.6,0.000238,
1812,289555,163,0.087,0.3279,0.4878,0.1844,0.7863,-0.8997,-1.0,10615.8,2646.2,829.4,637.4,0.00018,0.099292
1813,289715,160,0.6288,0.4991,0.2072,0.2936,1.0,-0.9126,-0.6984,12637.5,3616.4,679.4,601.7,0.000283,0.083564
