==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_nitrogen.csv
  Metrics log  → /workspace/training_metrics_nitrogen.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   5840    933282   157  +11.457    7225     98    188  +0.1612  -0.1038  +0.6383  +0.8390
   5841    933437   155   +7.599    7506    116    134  +0.0840  -0.0298  +0.3344  +0.6202
   5842    933603   166  +11.520    7969    107    140  +0.2442  +0.0915  +0.6953  +0.8556
   5843    933761   158  +12.960    9391    136    231  +0.2921  +0.4649  +0.4471  +0.7213
   5844    933923   162  +11.911    7764    104    114  +0.2409  +0.0378  +0.7988  +0.8613
   5845    934085   162  +16.016    9238    122    206  +0.3717  +0.4247  +0.7402  +0.8965
   5846    934244   159  +15.814    8387    106    188  +0.3211  +0.2012  +0.7332  +0.9713
   5847    934408   164   +6.882    7123    115    165  +0.0080  -0.1306  +0.2166  +0.5484
   5848    934566   158  +10.261    8147    123    133  +0.1670  +0.1384  +0.4344  +0.6603
   5849    934724   158  +14.831    8766    111    131  +0.3826  +0.3008  +0.9237  +0.9734
   5850    934883   159  +10.032    7480    109    130  +0.1414  -0.0366  +0.5822  +0.7189
   5851    935041   158  +11.193    7806    103    145  +0.2453  +0.0489  +0.7442  +0.8892
   5852    935201   160  +13.068    8875    119    167  +0.3255  +0.3295  +0.6667  +0.8674
   5853    935362   161  +13.950    8534    112    184  +0.3124  +0.2400  +0.7566  +0.8994
   5854    935520   158  +12.316    8224    108    167  +0.2814  +0.1584  +0.6931  +0.9049
   5855    935684   164  +11.435    7828    106    183  +0.2169  +0.0547  +0.6371  +0.8459
   5856    935843   159  +11.894    8793    119    106  +0.3371  +0.3078  +0.8317  +0.8540
   5857    935993   150  +12.072    8061    106    157  +0.2748  +0.1157  +0.8054  +0.8931
   5858    936151   158  +13.766    7600     93    191  +0.2783  -0.0052  +0.8265  +1.0000
   5859    936317   166  +12.462    8364    110    156  +0.2866  +0.1953  +0.6254  +0.8981
   5860    936475   158  +14.513    8729    108    147  +0.3770  +0.2910  +0.8280  +1.0000
   5861    936638   163  +10.403    8563    129    123  +0.2040  +0.2476  +0.4297  +0.6545
   5862    936800   162  +11.501    9033    127    130  +0.3053  +0.3708  +0.5896  +0.7777
   5863    936965   165  +11.402    7844    106    208  +0.2193  +0.0587  +0.6611  +0.8505
   5864    937130   165  +12.717    8295    118    156  +0.2305  +0.1771  +0.6292  +0.7550
   5865    937289   159  +11.020    7522     99    126  +0.2157  -0.0257  +0.6665  +0.8922
   5866    937443   154  +14.220    8141    100    179  +0.3168  +0.1367  +0.7978  +1.0000
   5867    937603   160  +12.532    7139     88    188  +0.2462  -0.1261  +0.8665  +1.0000
   5868    937764   161   +7.828    6895    100     81  +0.1110  -0.1904  +0.7253  +0.7272
   5869    937930   166  +10.719    7996    109     98  +0.2432  +0.0986  +0.7071  +0.8279
   5870    938083   153  +10.306    6880     96    136  +0.1111  -0.1943  +0.5326  +0.7905
   5871    938241   158  +11.886    7878    102    135  +0.2798  +0.0678  +0.8295  +0.9410
   5872    938405   164  +11.032    9071    140    148  +0.2339  +0.3809  +0.4130  +0.6202
   5873    938567   162  +11.493    8476    115    152  +0.2723  +0.2248  +0.5729  +0.8415
   5874    938731   164  +10.957    7764    111    189  +0.1632  +0.0377  +0.4849  +0.7549
   5875    938888   157  +11.318    7005     89    148  +0.2248  -0.1614  +0.8520  +0.9672
   5876    939042   154   +8.941    7394    108    136  +0.1050  -0.0593  +0.3360  +0.7100
   5877    939209   167  +14.502    9107    115    161  +0.3871  +0.3902  +0.6572  +0.9832
   5878    939366   157  +12.063    6840     83    112  +0.2487  -0.2048  +1.0000  +1.0000
   5879    939521   155  +14.705    8856    114    191  +0.3508  +0.3244  +0.7022  +0.9428
   5880    939679   158  +12.809    7541     97    168  +0.2540  -0.0208  +0.8443  +0.9497
   5881    939840   161  +15.004    8433    101    238  +0.3307  +0.2134  +0.7452  +1.0000
   5882    939997   157  +10.316    7332     99    174  +0.1750  -0.0755  +0.5984  +0.8587
   5883    940157   160  +16.000    9946    131    175  +0.4331  +0.6104  +0.6478  +0.9020
   5884    940320   163  +12.301    8282    105    142  +0.3232  +0.1739  +0.7830  +0.9745
   5885    940479   159  +13.520    9132    126    172  +0.3360  +0.3970  +0.7303  +0.8135
   5886    940636   157  +11.178    8031    108    173  +0.2444  +0.1078  +0.6478  +0.8647
   5887    940798   162  +15.300    9694    131    219  +0.3932  +0.5443  +0.6980  +0.8550
   5888    940955   157  +16.295    9768    131    232  +0.4062  +0.5639  +0.7394  +0.8649
   5889    941112   157  +10.805    7684    105    179  +0.1855  +0.0167  +0.4982  +0.8325
   5890    941275   163  +16.506    8855    111    250  +0.3648  +0.3241  +0.7357  +0.9938
   5891    941439   164  +14.374    9032    115    127  +0.3977  +0.3706  +0.8523  +0.9656
   5892    941600   161  +11.728    7146     87    176  +0.2331  -0.1243  +0.7007  +1.0000
   5893    941758   158  +12.460    8002    100    147  +0.3036  +0.1002  +0.7980  +0.9895
   5894    941914   156  +12.764    7011     82    119  +0.2602  -0.1598  +0.9511  +1.0000
   5895    942074   160  +10.974    7058     89    129  +0.2404  -0.1474  +0.8421  +0.9920
   5896    942236   162   +8.337    7616    116    128  +0.1156  -0.0012  +0.4631  +0.6432
   5897    942393   157  +13.187    7956    101    204  +0.2871  +0.0881  +0.8435  +0.9613
   5898    942548   155   +9.920    8126    118    119  +0.1856  +0.1329  +0.3903  +0.7268
   5899    942708   160  +14.785    9080    113    198  +0.3933  +0.3831  +0.7291  +1.0000
   5900    942869   161  +11.836    7348     90    146  +0.2526  -0.0713  +0.7169  +1.0000

  ── rolling mean (last 100 ep) ──  cum_R=+12.233  yield=8162 kg/ha  N=111  W=162 mm  R_seas=+0.2568  R_ane=+0.8492

   5901    943026   157  +14.786   10259    140    183  +0.4385  +0.6925  +0.6840  +0.8278
   5902    943179   153  +11.199    7863    106    177  +0.2401  +0.0637  +0.7784  +0.8608
   5903    943342   163  +11.222    7999    105    184  +0.2495  +0.0994  +0.6022  +0.9046
   5904    943503   161  +14.406    8545    103    136  +0.3686  +0.2427  +0.8996  +1.0000
   5905    943662   159  +12.727    8146    101    186  +0.3152  +0.1379  +0.7926  +1.0000
   5906    943819   157  +13.103    8057    103    144  +0.2999  +0.1146  +0.8055  +0.9617
   5907    943975   156  +10.287    7096     99    212  +0.1302  -0.1376  +0.6278  +0.7978
   5908    944137   162   +7.473    7534    128    155  +0.0220  -0.0225  +0.2269  +0.4737
   5909    944299   162  +13.481    7950    109    240  +0.2338  +0.0867  +0.8441  +0.8223
   5910    944454   155  +12.427    8260    111    195  +0.2676  +0.1680  +0.7226  +0.8570
   5911    944619   165  +12.766    7704    102    217  +0.2224  +0.0221  +0.6744  +0.8950
   5912    944781   162  +16.557    8912    111    216  +0.4026  +0.3391  +0.9984  +1.0000
   5913    944947   166  +11.001    7570    101    139  +0.2135  -0.0132  +0.7081  +0.8685
   5914    945106   159  +12.626    6789     89    182  +0.1791  -0.2180  +0.8386  +0.9083
   5915    945266   160  +15.003    9193    117    185  +0.3962  +0.4128  +0.7578  +0.9662
   5916    945430   164  +13.448    9197    125    134  +0.3547  +0.4138  +0.7257  +0.8384
   5917    945597   167  +11.193    8374    125    137  +0.1988  +0.1980  +0.4915  +0.6767
   5918    945754   157   +9.953    7537    110    138  +0.1438  -0.0217  +0.5995  +0.7084
   5919    945912   158  +14.982    9170    119    186  +0.3699  +0.4067  +0.6521  +0.9277
   5920    946073   161  +10.561    8788    132    110  +0.2323  +0.3065  +0.4744  +0.6592
   5921    946221   148  +10.516    8016    111    137  +0.2229  +0.1041  +0.6311  +0.7994
   5922    946382   161  +13.189    7227     91    181  +0.2230  -0.1030  +0.6175  +0.9893
   5923    946543   161  +13.564    8266    105    162  +0.3181  +0.1695  +0.7668  +0.9756
   5924    946707   164   +8.058    6236     88    149  +0.0585  -0.3632  +0.5530  +0.7747
   5925    946863   156  +14.123    8654    125    156  +0.2573  +0.2713  +0.6464  +0.7326
   5926    947019   156  +12.638    8860    125    218  +0.2773  +0.3256  +0.5898  +0.7730
   5927    947180   161  +10.254    8152    111     96  +0.2561  +0.1396  +0.6434  +0.8413
   5928    947342   162  +15.512    9706    123    182  +0.4359  +0.5476  +0.6700  +0.9691
   5929    947506   164  +10.593    7407    100     88  +0.2079  -0.0559  +0.7836  +0.8555
   5930    947667   161  +14.850    9764    134    164  +0.3862  +0.5628  +0.6061  +0.8237
   5931    947829   162  +12.717    8977    128    172  +0.2800  +0.3562  +0.5191  +0.7544
   5932    947983   154  +15.843    9115    116    195  +0.4019  +0.3924  +0.9073  +0.9635
   5933    948147   164   +9.766    7475    105    142  +0.1603  -0.0381  +0.5616  +0.7842
   5934    948312   165   +9.173    7608    123    161  +0.0578  -0.0033  +0.2550  +0.5508
   5935    948474   162  +11.956    8269    108     91  +0.3017  +0.1704  +0.7623  +0.9051
   5936    948628   154  +11.320    7215     92    164  +0.2303  -0.1062  +0.7964  +0.9608
   5937    948792   164  +12.079    7674     99    185  +0.2368  +0.0143  +0.6768  +0.9300
   5938    948946   154  +10.405    6318     75    100  +0.2093  -0.3417  +0.9591  +1.0000
   5939    949101   155  +13.466    8351    104    155  +0.3250  +0.1919  +0.6649  +1.0000
   5940    949258   157  +12.048    7595     97    157  +0.2440  -0.0065  +0.6933  +0.9491
   5941    949413   155   +9.810    6162     73     78  +0.2036  -0.3827  +0.9935  +1.0000
   5942    949572   159  +11.103    8156    111    152  +0.2423  +0.1406  +0.6097  +0.8298
   5943    949741   169  +10.929    8051    113    164  +0.2024  +0.1131  +0.4822  +0.7834
   5944    949906   165  +13.091    8311    111    134  +0.2907  +0.1813  +0.7743  +0.8742
   5945    950066   160  +10.035    7367    111    228  +0.0841  -0.0664  +0.4203  +0.6649
   5946    950226   160   +8.319    6573     89     87  +0.1439  -0.2749  +0.7762  +0.8493
   5947    950386   160  +13.293    9528    134    162  +0.3497  +0.5008  +0.6013  +0.7819
   5948    950548   162   +5.131    7185    131    142  -0.0737  -0.1142  -0.0705  +0.3725
   5949    950711   163   +9.980    7999    123    178  +0.1219  +0.0994  +0.2786  +0.6302
   5950    950873   162  +12.250    9032    124    113  +0.3200  +0.3707  +0.5674  +0.8201
   5951    951030   157  +12.541    7901    105    184  +0.2470  +0.0737  +0.7258  +0.8880
   5952    951191   161   +7.384    7543    113     72  +0.1390  -0.0202  +0.6055  +0.6690
   5953    951354   163  +12.131    8251    110    198  +0.2538  +0.1657  +0.5230  +0.8777
   5954    951511   157  +13.447    9444    129    150  +0.3692  +0.4787  +0.6808  +0.8331
   5955    951666   155  +11.749    7500     97    130  +0.2520  -0.0314  +0.8558  +0.9383
   5956    951825   159  +16.341    9312    116    208  +0.4132  +0.4441  +0.7276  +1.0000
   5957    951986   161  +12.197    8165    108    169  +0.2735  +0.1429  +0.7265  +0.8887
   5958    952150   164  +13.079    7735     97    137  +0.2782  +0.0302  +0.6989  +0.9988
   5959    952304   154  +13.380    9024    122    169  +0.3445  +0.3685  +0.7630  +0.8556
   5960    952464   160  +11.882    7986    101    114  +0.2927  +0.0961  +0.7321  +0.9703
   5961    952621   157   +7.536    7331    117    137  +0.0447  -0.0757  +0.2859  +0.5687
   5962    952780   159  +11.069    8558    137    252  +0.1422  +0.2461  +0.3005  +0.5605
   5963    952935   155  +13.853    8415    108    178  +0.3145  +0.2087  +0.7258  +0.9433
   5964    953096   161  +15.795    9991    133    150  +0.4368  +0.6224  +0.7078  +0.8746
   5965    953250   154  +13.829    9989    146    233  +0.3617  +0.6218  +0.6185  +0.7149
   5966    953414   164  +12.772    8101    110    169  +0.2489  +0.1261  +0.7143  +0.8386
   5967    953572   158  +10.670    7825    110    180  +0.1805  +0.0539  +0.4820  +0.7859
   5968    953731   159  +11.976    7982    102    152  +0.2822  +0.0950  +0.7180  +0.9581
   5969    953892   161   +8.687    7421    110    128  +0.1209  -0.0523  +0.5245  +0.6918
   5970    954053   161  +10.602    7379     99    128  +0.1983  -0.0632  +0.7011  +0.8683
   5971    954210   157  +13.018    9086    124    152  +0.3301  +0.3847  +0.6325  +0.8297
   5972    954372   162  +12.294    8623    114    121  +0.3133  +0.2633  +0.6554  +0.8860
   5973    954536   164  +14.737    8946    116    148  +0.3536  +0.3480  +0.6484  +0.9279
   5974    954697   161  +14.109    8373    105    162  +0.3335  +0.1977  +0.7376  +1.0000
   5975    954862   165  +11.081    6020     72    129  +0.1749  -0.4198  +0.8814  +1.0000
   5976    955024   162  +11.471    7692    102    146  +0.2300  +0.0190  +0.7439  +0.8758
   5977    955184   160  +11.869    8726    121    139  +0.2867  +0.2903  +0.6059  +0.8034
   5978    955342   158  +11.951    8528    122    217  +0.2321  +0.2383  +0.5323  +0.7473
   5979    955506   164  +12.916    7758     95    131  +0.2862  +0.0361  +0.7237  +1.0000
   5980    955670   164  +10.672    8219    114    164  +0.2232  +0.1572  +0.4998  +0.7940
   5981    955830   160  +15.237    8595    108    251  +0.3532  +0.2559  +0.8487  +0.9968
   5982    955989   159  +13.477    7842     92    160  +0.3082  +0.0583  +0.8529  +1.0000
   5983    956147   158  +14.004    9229    122    139  +0.3763  +0.4223  +0.7437  +0.8882
   5984    956292   145  +12.149    9006    127    142  +0.2946  +0.3638  +0.5547  +0.7682
   5985    956452   160   +0.476    5287    109    119  -0.3118  -0.6124  -0.1745  +0.2121
   5986    956622   170   +9.765    7456    110    163  +0.1163  -0.0429  +0.5018  +0.6879
   5987    956781   159  +12.932    8764    122    167  +0.2816  +0.3003  +0.5593  +0.8017
   5988    956939   158  +10.435    6996     90    115  +0.2060  -0.1639  +0.6933  +0.9520
   5989    957103   164  +13.404    8361    110    162  +0.2884  +0.1946  +0.6366  +0.9032
   5990    957260   157   +9.949    7349    112    224  +0.0639  -0.0710  +0.2943  +0.6463
   5991    957418   158  +12.148    8003    104    130  +0.2707  +0.1006  +0.7107  +0.9141
   5992    957580   162  +11.679    8729    130    158  +0.2133  +0.2910  +0.3520  +0.6723
   5993    957737   157   +9.067    7278    102     94  +0.1424  -0.0897  +0.5371  +0.7752
   5994    957892   155  +11.757    9560    142    145  +0.3288  +0.5092  +0.6913  +0.6826
   5995    958059   167   +7.698    7329    123    254  -0.0207  -0.0764  +0.0610  +0.4866
   5996    958214   155  +12.098    7861    101    182  +0.2548  +0.0633  +0.6603  +0.9385
   5997    958374   160  +10.015    7382     95     98  +0.2290  -0.0625  +0.6715  +0.9391
   5998    958535   161  +11.852    8352    114    179  +0.2615  +0.1920  +0.6260  +0.8378
   5999    958689   154  +13.649    7912     97    143  +0.3183  +0.0768  +0.9443  +1.0000
   6000    958849   160  +15.002   10403    145    185  +0.4375  +0.7304  +0.6455  +0.7985

  ── rolling mean (last 100 ep) ──  cum_R=+11.870  yield=8137 kg/ha  N=111  W=159 mm  R_seas=+0.2462  R_ane=+0.8338

   6001    959010   161  +13.139    8530    114    143  +0.3055  +0.2387  +0.7234  +0.8765
   6002    959169   159  +11.950    7366     90    146  +0.2675  -0.0666  +0.8364  +1.0000
   6003    959330   161   +7.322    7878    132    151  +0.0636  +0.0676  +0.2590  +0.4918
   6004    959494   164  +14.600    9204    122    180  +0.3640  +0.4159  +0.7063  +0.8842
   6005    959652   158   +8.232    8551    141    139  +0.1306  +0.2444  +0.2014  +0.5190
   6006    959817   165  +12.795    8222    108    128  +0.2913  +0.1580  +0.7499  +0.9039
   6007    959980   163  +13.242    7619    101    159  +0.2257  -0.0001  +0.7194  +0.8939
   6008    960137   157   +6.444    6417     95     88  +0.0403  -0.3156  +0.5058  +0.6951
   6009    960300   163  +12.532    8716    118    173  +0.2966  +0.2876  +0.6107  +0.8446
   6010    960459   159  +14.247    8112    106    242  +0.2817  +0.1292  +0.8344  +0.9205
   6011    960617   158  +11.802    6972     87    172  +0.2257  -0.1702  +0.7769  +1.0000
   6012    960780   163  +14.293    9075    121    166  +0.3455  +0.3818  +0.6603  +0.8733
   6013    960938   158  +14.087    7901     94    180  +0.2969  +0.0737  +0.7406  +1.0000
   6014    961102   164  +12.611    8334    112    144  +0.2953  +0.1874  +0.8515  +0.8625
   6015    961260   158  +13.174    8209    103    128  +0.3349  +0.1545  +0.9015  +0.9889
   6016    961418   158  +11.887    7334     97    168  +0.1956  -0.0750  +0.6395  +0.8956
   6017    961578   160  +10.302    8540    125    116  +0.2451  +0.2415  +0.6478  +0.7135
   6018    961739   161  +12.609    7996    101    172  +0.2774  +0.0987  +0.6365  +0.9711
   6019    961898   159  +13.954    9388    130    205  +0.3571  +0.4641  +0.7545  +0.8109
   6020    962053   155  +12.340    7459     95    184  +0.2368  -0.0424  +0.7085  +0.9603
   6021    962215   162  +13.843    9251    128    128  +0.3408  +0.4280  +0.6614  +0.8007
   6022    962373   158  +14.793    8133    101    222  +0.3134  +0.1346  +0.8288  +1.0000
   6023    962539   166  +14.795    8301    103    193  +0.3240  +0.1787  +0.7463  +1.0000
   6024    962704   165  +11.710    7908    102    150  +0.2623  +0.0755  +0.6344  +0.9441
   6025    962867   163  +10.585    8074    117     90  +0.2186  +0.1193  +0.7297  +0.7276
   6026    963023   156  +13.760    8599    109    121  +0.3597  +0.2570  +0.8250  +0.9765
   6027    963181   158  +14.840    8623    104    172  +0.3616  +0.2632  +0.8015  +1.0000
   6028    963339   158  +11.604    7588     97    186  +0.2453  -0.0084  +0.7098  +0.9579
   6029    963496   157  +11.163    7826    108    128  +0.2132  +0.0542  +0.6359  +0.8172
   6030    963656   160  +15.153    8917    113    224  +0.3623  +0.3403  +0.7060  +0.9701
   6031    963814   158  +15.613    8341     98    196  +0.3461  +0.1892  +0.9089  +1.0000
   6032    963977   163   +9.045    6341     90    188  +0.0585  -0.3356  +0.5367  +0.7719
