==============================================================================
SIMPLE PPO — CONFIGURATION
==============================================================================
  Environment
    mode                 all
    random_weather       True
    enable_faults        False
    dssat_seed           123

  PPO Hyperparameters
    total_timesteps      1,000,000
    n_steps              4,096
    batch_size           64
    n_epochs             10
    learning_rate        0.0003
    gamma                0.99
    gae_lambda           0.95
    clip_range           0.2
    ent_coef             0.01
    max_grad_norm        0.5
    device               cpu

  Normalisation (VecNormalize)
    norm_obs             True
    norm_reward          True
    clip_obs             5.0
    clip_reward          10.0

  Reward Weights (seasonal)
    W_yield              0.40
    W_hiad               0.10
    W_ane                0.30
    W_penalty            0.20
==============================================================================

==============================================================================
TRAINING — 1,000,000 timesteps  |  n_steps=4096
==============================================================================

  Episode log  → /workspace/episode_log_water.csv
  Metrics log  → /workspace/training_metrics_water.csv

     ep      step   len    cum_R   yield      N      W   R_seas    R_yld   R_hiad    R_ane
   5996    958214   155   +5.096   11445    240    348  -0.0260  +1.0000  +0.1569  +0.1945
   5997    958374   160   +4.077   11227    276    252  -0.0889  +0.9467  +0.1963  +0.0160
   5998    958535   161   +4.883   11556    263    297  -0.0462  +1.0000  +0.2439  +0.0979
   5999    958689   154   +4.904   11130    259    314  -0.0685  +0.9213  +0.2887  +0.0744
   6000    958849   160   +4.965   12766    287    300  -0.0362  +1.0000  +0.3003  +0.1126

  ── rolling mean (last 100 ep) ──  cum_R=+4.187  yield=10959 kg/ha  N=265  W=310 mm  R_seas=-0.1187  R_ane=+0.0400

   6001    959010   161   +5.358   12290    263    282  -0.0073  +1.0000  +0.4263  +0.1670
   6002    959169   159   +5.377   11816    241    322  +0.0223  +1.0000  +0.5455  +0.2257
   6003    959330   161   +1.767    9355    262    307  -0.2893  +0.4555  -0.2048  -0.1091
   6004    959494   164   +6.465   11871    206    404  +0.0542  +1.0000  +0.2303  +0.4372
   6005    959652   158   +3.533   10410    278    283  -0.1980  +0.7323  -0.1207  -0.0634
   6006    959817   165   +5.094   10986    242    321  -0.0760  +0.8835  +0.1201  +0.1371
   6007    959980   163   +4.671   10311    268    331  -0.1808  +0.7062  +0.0376  -0.0369
   6008    960137   157   +1.625    9298    263    240  -0.2812  +0.4405  -0.0628  -0.1169
   6009    960300   163   +3.933   11124    285    330  -0.1155  +0.9197  +0.1203  -0.0250
   6010    960459   159   +5.821   11382    242    423  -0.0264  +0.9874  +0.2339  +0.1780
   6011    960617   158   +4.592   10806    217    334  -0.0544  +0.8363  +0.1290  +0.2453
   6012    960780   163   +5.552   11445    259    359  -0.0460  +1.0000  +0.2224  +0.1060
   6013    960938   158   +6.127   11278    209    373  +0.0157  +0.9601  +0.2091  +0.3493
   6014    961102   164   +4.878   11679    286    343  -0.0638  +1.0000  +0.2955  +0.0222
   6015    961260   158   +3.712   10706    271    267  -0.1282  +0.8100  +0.2349  -0.0140
   6016    961418   158   +4.433   10642    251    372  -0.1256  +0.7931  +0.0783  +0.0611
   6017    961578   160   +3.261   10617    275    242  -0.1567  +0.7866  +0.0722  -0.0351
   6018    961739   161   +6.548   12117    207    361  +0.0787  +1.0000  +0.3911  +0.4653
   6019    961898   159   +4.991   12385    238    345  +0.0209  +1.0000  +0.3019  +0.3025
   6020    962053   155   +3.956   10567    249    307  -0.1300  +0.7734  +0.0795  +0.0622
   6021    962215   162   +4.631   11286    269    314  -0.0897  +0.9623  +0.0558  +0.0472
   6022    962373   158   +5.589   11074    231    401  -0.0512  +0.9066  +0.1222  +0.1996
   6023    962539   166   +5.501   11950    261    335  -0.0341  +1.0000  +0.2210  +0.1459
   6024    962704   165   +4.708   11498    278    278  -0.0635  +1.0000  +0.2577  +0.0356
   6025    962867   163   +3.145   10489    274    257  -0.1703  +0.7529  +0.0458  -0.0437
   6026    963023   156   +4.969   11996    255    245  -0.0141  +1.0000  +0.3294  +0.1766
   6027    963181   158   +5.666   11868    256    377  -0.0301  +1.0000  +0.2229  +0.1588
   6028    963339   158   +3.977   10850    245    342  -0.0818  +0.8476  +0.2387  +0.1081
   6029    963496   157   +3.094   10034    284    292  -0.2183  +0.6336  +0.0824  -0.1166
   6030    963656   160   +5.857   12001    195    419  +0.1015  +1.0000  +0.3767  +0.5413
   6031    963814   158   +7.221   12513    212    409  +0.0849  +1.0000  +0.4149  +0.4780
   6032    963977   163   +2.756    9413    225    403  -0.2358  +0.4706  -0.1733  +0.0464
   6033    964138   161   +4.973   11407    268    318  -0.0694  +0.9940  +0.1225  +0.0661
   6034    964291   153   +5.188   11742    267    308  -0.0318  +1.0000  +0.3806  +0.1006
   6035    964461   170   +5.065   11066    289    313  -0.1243  +0.9045  +0.1229  -0.0424
   6036    964619   158   +2.568    9370    230    363  -0.2447  +0.4592  -0.1520  +0.0190
   6037    964783   164   +3.333   10917    293    213  -0.1378  +0.8653  +0.1621  -0.0678
   6038    964942   159   +3.806   10295    248    295  -0.1424  +0.7021  +0.2025  +0.0393
   6039    965103   161   +4.037   10879    229    341  -0.0710  +0.8555  +0.0866  +0.1884
   6040    965261   158   +3.696   10328    252    360  -0.1594  +0.7106  +0.0627  +0.0224
   6041    965424   163   +3.234   10547    297    235  -0.1912  +0.7681  +0.0023  -0.1117
   6042    965587   163   +5.403   12083    247    287  +0.0081  +1.0000  +0.4185  +0.2210
   6043    965754   167   +3.343   10019    274    285  -0.2192  +0.6296  -0.0122  -0.0848
   6044    965911   157   +2.424    9569    251    356  -0.2527  +0.5116  -0.1640  -0.0472
   6045    966077   166   +5.417   11720    256    365  -0.0464  +1.0000  +0.1025  +0.1446
   6046    966238   161   +3.150   10573    289    222  -0.1681  +0.7751  +0.1345  -0.0843
   6047    966395   157   +3.682   10463    273    305  -0.1688  +0.7461  +0.0767  -0.0432
   6048    966554   159   +4.577   10889    233    363  -0.0673  +0.8579  +0.1767  +0.1685
   6049    966713   159   +3.950   10672    275    284  -0.1445  +0.8010  +0.1440  -0.0305
   6050    966878   165   +3.720   10865    291    248  -0.1435  +0.8516  +0.1312  -0.0652
   6051    967037   159   +6.805   12064    190    467  +0.1289  +1.0000  +0.5097  +0.5847
   6052    967203   166   +4.355   11063    274    287  -0.1105  +0.9036  +0.1046  +0.0104
   6053    967361   158   +3.800   10514    247    313  -0.1371  +0.7597  +0.0423  +0.0625
   6054    967518   157   +4.538   11091    250    299  -0.0571  +0.9111  +0.3189  +0.1110
   6055    967676   158   +3.169    9682    229    351  -0.1985  +0.5411  -0.0142  +0.0587
   6056    967842   166   +4.578   11080    267    382  -0.1015  +0.9080  +0.1043  +0.0367
   6057    968001   159   +5.664   12751    259    357  +0.0105  +1.0000  +0.4135  +0.2306
   6058    968158   157   +3.351   10589    264    296  -0.1476  +0.7792  +0.0693  +0.0022
   6059    968323   165   +4.974   11220    284    295  -0.1019  +0.9450  +0.1517  -0.0110
   6060    968473   150   +4.553   10769    221    327  -0.0605  +0.8266  +0.1690  +0.2197
   6061    968632   159   +4.496   10783    222    356  -0.0651  +0.8302  +0.1315  +0.2140
   6062    968791   159   +2.950   10439    279    256  -0.1907  +0.7398  -0.0624  -0.0649
   6063    968952   161   +5.054   11173    255    379  -0.0757  +0.9326  +0.1304  +0.0936
   6064    969107   155   +5.455   12155    257    307  -0.0112  +1.0000  +0.3441  +0.1811
   6065    969264   157   +2.341    9878    254    299  -0.2129  +0.5927  -0.0316  -0.0263
   6066    969427   163   +4.729   11480    262    294  -0.0575  +1.0000  +0.1406  +0.0947
   6067    969591   164   +5.561   11778    281    293  -0.0649  +1.0000  +0.2122  +0.0463
   6068    969757   166   +4.440   11434    259    211  -0.0466  +1.0000  +0.2227  +0.1037
   6069    969918   161   +3.976    9920    242    468  -0.1921  +0.6036  -0.0050  +0.0249
   6070    970069   151   +4.972   11753    258    376  -0.0379  +1.0000  +0.2093  +0.1373
   6071    970234   165   +3.867   11356    256    322  -0.0537  +0.9804  +0.1837  +0.1094
   6072    970390   156   +5.528   11662    253    345  -0.0322  +1.0000  +0.2226  +0.1519
   6073    970550   160   +4.070   10808    262    371  -0.1288  +0.8367  +0.0280  +0.0308
   6074    970711   161   +3.884   10526    254    288  -0.1359  +0.7627  +0.1231  +0.0369
   6075    970868   157   +5.710   11745    232    379  +0.0193  +1.0000  +0.4024  +0.2634
   6076    971023   155   +2.354   10012    270    300  -0.2241  +0.6279  -0.0869  -0.0747
   6077    971184   161   +5.192   11366    242    350  -0.0339  +0.9833  +0.1827  +0.1735
   6078    971344   160   +5.366   11837    238    378  +0.0028  +1.0000  +0.3025  +0.2417
   6079    971493   149   +5.633   11804    226    314  +0.0211  +1.0000  +0.2851  +0.3087
   6080    971652   159   +5.960   11813    228    339  +0.0175  +1.0000  +0.2921  +0.2944
   6081    971813   161   +4.448   11330    264    267  -0.0611  +0.9737  +0.2377  +0.0722
   6082    971971   158   +6.264   12350    239    352  +0.0369  +1.0000  +0.4901  +0.2931
   6083    972127   156   +4.609   10796    246    400  -0.1073  +0.8337  +0.0481  +0.0981
   6084    972284   157   +4.457   10637    260    413  -0.1422  +0.7919  +0.0356  +0.0209
   6085    972439   155   +3.694   10429    252    307  -0.1498  +0.7373  +0.0510  +0.0360
   6086    972594   155   +5.193   11976    246    358  -0.0056  +1.0000  +0.2847  +0.2197
   6087    972754   160   +4.347   11354    271    269  -0.0608  +0.9802  +0.3004  +0.0471
   6088    972910   156   +3.985   11086    280    264  -0.1160  +0.9097  +0.0955  -0.0100
   6089    973071   161   +6.174   12390    236    371  +0.0250  +1.0000  +0.3078  +0.3142
   6090    973230   159   +3.107    9712    268    367  -0.2446  +0.5491  -0.0344  -0.0946
   6091    973391   161   +4.790   11329    264    280  -0.0751  +0.9734  +0.0945  +0.0737
   6092    973551   160   +5.719   11776    256    344  -0.0119  +1.0000  +0.4346  +0.1488
   6093    973709   158   +3.299   10799    253    269  -0.1172  +0.8343  +0.0446  +0.0660
   6094    973873   164   +1.643    8979    247    289  -0.2964  +0.3567  -0.0850  -0.0901
   6095    974036   163   +4.865   11465    270    239  -0.0604  +1.0000  +0.2156  +0.0601
   6096    974193   157   +3.836   10724    253    349  -0.1207  +0.8146  +0.0749  +0.0607
   6097    974350   157   +5.231   12013    256    274  -0.0191  +1.0000  +0.2959  +0.1710
   6098    974509   159   +5.501   11900    244    335  -0.0137  +1.0000  +0.2036  +0.2199
   6099    974665   156   +5.503   11879    248    320  -0.0187  +1.0000  +0.2279  +0.1951
   6100    974820   155   +1.031    8348    276    342  -0.3991  +0.1911  -0.2413  -0.2426

  ── rolling mean (last 100 ep) ──  cum_R=+4.454  yield=11053 kg/ha  N=254  W=325 mm  R_seas=-0.0910  R_ane=+0.0983

   6101    974985   165   +5.496   11255    243    339  -0.0527  +0.9541  +0.1161  +0.1572
   6102    975144   159   +4.422   11509    265    236  -0.0489  +1.0000  +0.2596  +0.0839
   6103    975306   162   +4.536   11074    252    275  -0.0811  +0.9067  +0.1268  +0.0986
   6104    975463   157   +6.396   12482    212    362  +0.0801  +1.0000  +0.3908  +0.4702
   6105    975623   160   +4.790   11898    259    244  -0.0091  +1.0000  +0.4604  +0.1494
   6106    975789   166   +2.439    9643    262    299  -0.2551  +0.5309  -0.1391  -0.0796
   6107    975953   164   +5.244   11602    274    298  -0.0576  +1.0000  +0.2512  +0.0577
   6108    976114   161   +5.938   12383    230    365  +0.0504  +1.0000  +0.4606  +0.3477
   6109    976270   156   +1.911    9868    256    302  -0.2265  +0.5901  -0.1371  -0.0343
   6110    976434   164   +5.017   10611    243    384  -0.1250  +0.7849  +0.0085  +0.0932
   6111    976590   156   +5.891   11996    245    308  -0.0020  +1.0000  +0.3101  +0.2233
   6112    976752   162   +5.641   11359    204    434  +0.0311  +0.9813  +0.1759  +0.3940
   6113    976910   158   +4.853   10976    208    366  -0.0188  +0.8809  +0.1509  +0.3196
   6114    977073   163   +5.845   12357    243    324  +0.0283  +1.0000  +0.4756  +0.2692
   6115    977238   165   +5.258   11058    253    414  -0.0893  +0.9023  +0.0765  +0.0915
   6116    977392   154   +5.382   11393    249    300  -0.0218  +0.9903  +0.3697  +0.1455
   6117    977555   163   +5.536   12640    279    379  -0.0211  +1.0000  +0.3883  +0.1337
   6118    977718   163   +3.526   10842    248    341  -0.1081  +0.8458  +0.0224  +0.0939
   6119    977878   160   +5.397   11811    245    412  -0.0179  +1.0000  +0.2031  +0.2059
   6120    978037   159   +5.055   11254    239    395  -0.0376  +0.9538  +0.2133  +0.1755
   6121    978197   160   +3.896   10325    249    355  -0.1668  +0.7099  -0.0542  +0.0372
   6122    978357   160   +2.928   10108    263    265  -0.1978  +0.6530  +0.0077  -0.0396
   6123    978515   158   +3.768   10704    261    288  -0.1279  +0.8095  +0.1180  +0.0264
   6124    978673   158   +5.023   11737    262    329  -0.0331  +1.0000  +0.3155  +0.1179
   6125    978833   160   +5.458   11070    219    356  -0.0313  +0.9055  +0.1281  +0.2652
   6126    978990   157   +6.203   12654    232    397  +0.0602  +1.0000  +0.5134  +0.3629
   6127    979147   157   +5.058   11438    250    358  -0.0427  +1.0000  +0.1419  +0.1436
   6128    979302   155   +6.487   11714    194    340  +0.1011  +1.0000  +0.4636  +0.5104
   6129    979458   156   +5.657   11723    212    325  +0.0567  +1.0000  +0.4249  +0.3806
   6130    979613   155   +5.172   11447    250    373  -0.0332  +1.0000  +0.2400  +0.1426
   6131    979768   155   +5.334   11894    241    327  +0.0110  +1.0000  +0.4082  +0.2340
   6132    979924   156   +5.014   11610    264    280  -0.0564  +1.0000  +0.1429  +0.0978
   6133    980078   154   +4.108   10938    243    309  -0.0877  +0.8708  +0.0694  +0.1257
   6134    980239   161   +6.028   11709    237    368  +0.0080  +1.0000  +0.3813  +0.2330
   6135    980406   167   +4.558   11276    265    243  -0.0733  +0.9597  +0.1721  +0.0653
   6136    980567   161   +5.176   11663    265    337  -0.0505  +1.0000  +0.1972  +0.0991
   6137    980725   158   +6.895   12061    214    400  +0.0813  +1.0000  +0.5764  +0.4122
   6138    980888   163   +7.285   12003    187    410  +0.1352  +1.0000  +0.5034  +0.6047
   6139    981045   157   +2.846    9761    242    281  -0.2049  +0.5619  +0.0231  +0.0075
   6140    981207   162   +4.446   11591    278    230  -0.0616  +1.0000  +0.2546  +0.0432
   6141    981369   162   +5.242   12037    254    240  -0.0155  +1.0000  +0.2984  +0.1823
   6142    981526   157   +5.098   11835    268    280  -0.0448  +1.0000  +0.2402  +0.1039
   6143    981683   157   +4.398   10277    234    361  -0.1321  +0.6973  +0.1481  +0.0960
   6144    981837   154   +6.047   12256    242    317  +0.0232  +1.0000  +0.4361  +0.2653
   6145    981994   157   +2.799   10065    262    322  -0.2123  +0.6417  -0.1142  -0.0378
   6146    982149   155   +2.810   10202    281    213  -0.2078  +0.6776  +0.0022  -0.0914
   6147    982310   161   +3.252    9643    222    364  -0.1912  +0.5309  +0.0023  +0.0863
   6148    982473   163   +3.331   10494    276    304  -0.1695  +0.7545  +0.0706  -0.0507
   6149    982634   161   +5.405   11934    256    254  -0.0118  +1.0000  +0.3913  +0.1636
   6150    982800   166   +5.070   11535    249    336  -0.0362  +1.0000  +0.1639  +0.1580
   6151    982964   164   +5.489   11630    230    380  +0.0017  +1.0000  +0.2181  +0.2662
   6152    983123   159   +6.119   11693    232    427  -0.0051  +1.0000  +0.1731  +0.2586
   6153    983285   162   +5.260   12121    262    270  -0.0295  +1.0000  +0.2378  +0.1557
   6154    983445   160   +5.642   12025    244    333  -0.0022  +1.0000  +0.2837  +0.2315
   6155    983604   159   +6.549   12396    218    414  +0.0638  +1.0000  +0.3670  +0.4236
   6156    983766   162   +5.108   10990    240    353  -0.0742  +0.8845  +0.1201  +0.1422
   6157    983921   155   +4.566   11696    270    198  -0.0369  +1.0000  +0.3804  +0.0835
   6158    984084   163   +0.950    8926    238    306  -0.3030  +0.3429  -0.2057  -0.0605
   6159    984248   164   +4.204   10714    247    345  -0.1268  +0.8121  -0.0517  +0.0845
   6160    984408   160   +4.728   11271    270    278  -0.0870  +0.9582  +0.0999  +0.0448
   6161    984573   165   +5.130   11543    252    384  -0.0456  +1.0000  +0.1102  +0.1445
   6162    984734   161   +2.696   10048    264    353  -0.2107  +0.6373  -0.0597  -0.0469
   6163    984894   160   +4.108   10670    258    286  -0.1377  +0.8005  +0.0184  +0.0344
   6164    985061   167   +4.338   10599    247    354  -0.1351  +0.7818  -0.0267  +0.0737
   6165    985223   162   +0.528    8988    291    224  -0.3618  +0.3592  -0.3360  -0.2267
   6166    985385   162   +6.054   11234    212    446  +0.0056  +0.9486  +0.2033  +0.3272
   6167    985545   160   +5.003   11605    259    331  -0.0346  +1.0000  +0.2913  +0.1209
   6168    985699   154   +4.139   10890    246    313  -0.0986  +0.8583  +0.0518  +0.1055
   6169    985856   157   +5.852   13030    240    308  +0.0590  +1.0000  +0.5114  +0.3597
   6170    986018   162   +2.196    9250    268    316  -0.2932  +0.4278  -0.0890  -0.1377
   6171    986182   164   +5.436   11931    256    320  -0.0234  +1.0000  +0.2708  +0.1652
   6172    986346   164   +4.197   10265    251    327  -0.1566  +0.6942  +0.1268  +0.0241
   6173    986511   165   +3.916   10445    267    273  -0.1671  +0.7416  +0.0437  -0.0229
   6174    986668   157   +1.160    8668    254    342  -0.3531  +0.2752  -0.2813  -0.1459
   6175    986825   157   +3.895   10932    256    283  -0.1065  +0.8693  +0.0617  +0.0666
   6176    986984   159   +5.788   11781    209    390  +0.0539  +1.0000  +0.3097  +0.4097
   6177    987146   162   +4.493   10732    234    347  -0.0994  +0.8168  +0.0203  +0.1480
   6178    987309   163   +4.980   11086    238    313  -0.0562  +0.9098  +0.1748  +0.1627
   6179    987470   161   +4.546   12037    257    219  -0.0170  +1.0000  +0.3176  +0.1707
   6180    987629   159   +3.836   10699    223    266  -0.0776  +0.8082  +0.1078  +0.1987
   6181    987789   160   +3.660   10553    230    271  -0.1077  +0.7698  +0.0615  +0.1455
   6182    987946   157   +2.781    9831    259    346  -0.2261  +0.5803  -0.0585  -0.0513
   6183    988110   164   +3.371   10735    248    299  -0.1347  +0.8175  -0.1407  +0.0833
   6184    988266   156   +6.401   12049    211    375  +0.0702  +1.0000  +0.4107  +0.4303
   6185    988418   152   +4.797   10966    230    368  -0.0706  +0.8784  +0.0219  +0.1921
   6186    988577   159   +4.152   10946    259    322  -0.1064  +0.8729  +0.0811  +0.0575
   6187    988736   159   +4.947   11610    236    327  -0.0117  +1.0000  +0.2012  +0.2272
